Sensor_ID,Timestamp,Latitude,Longitude,Temperature,Humidity,Speed
10,2024-12-12 00:37:00,39.543312,-104.995224,25.8,41.2,74.5
10,2024-12-12 00:37:30,38.419167,-103.64515,27.5,56.0,72.3
10,2024-12-12 00:37:36,38.49828,-103.29639,18.0,51.9,27.1
10,2024-12-12 00:37:49,39.740986,-104.75022,24.7,60.8,61.5
10,2024-12-12 00:38:21,39.446014,-103.52179,19.9,39.8,71.3
10,2024-12-12 00:39:07,38.534664,-103.78101,15.9,49.5,13.1
10,2024-12-12 00:39:23,38.243828,-103.84491,26.0,48.7,21.7
10,2024-12-12 00:40:03,39.588345,-102.40415,16.6,61.9,79.5
10,2024-12-12 00:40:13,39.07173,-103.38779,28.3,36.1,25.7
10,2024-12-12 00:40:23,39.69402,-103.51387,23.0,65.2,11.5
10,2024-12-12 00:40:25,38.818306,-104.36631,27.3,66.8,23.0
10,2024-12-12 00:40:37,37.691345,-102.38187,18.7,44.7,8.8
10,2024-12-12 00:40:45,38.085636,-104.45235,17.2,37.0,59.4
10,2024-12-12 00:40:49,37.720837,-103.85341,17.8,34.6,33.6
10,2024-12-12 00:41:25,39.428295,-104.70814,28.6,31.1,18.8
10,2024-12-12 00:41:33,39.67296,-104.79894,29.7,46.2,64.0
10,2024-12-12 00:41:57,37.06717,-104.00485,17.2,45.0,73.0
10,2024-12-12 00:43:06,38.752914,-104.21828,18.3,56.5,17.4
10,2024-12-12 00:43:14,37.81279,-104.54255,15.5,46.8,41.4
10,2024-12-12 00:43:30,39.40229,-102.59769,24.6,62.7,67.3
10,2024-12-12 00:43:38,38.59986,-103.29283,23.7,55.8,23.6
10,2024-12-12 00:43:50,38.2958,-102.81295,22.5,46.5,29.2
10,2024-12-12 00:44:06,39.951954,-102.78275,18.6,65.6,67.4
10,2024-12-12 00:44:22,37.45369,-104.15587,25.3,48.8,71.0
10,2024-12-12 00:44:28,37.350964,-102.77438,23.4,41.1,39.2
10,2024-12-12 00:44:38,39.77231,-103.8447,21.5,37.9,30.7
10,2024-12-12 00:44:40,38.021,-103.93895,16.1,66.9,52.8
10,2024-12-12 00:45:16,37.723274,-102.03669,19.6,36.8,88.8
10,2024-12-12 00:45:26,37.90466,-103.925446,29.8,47.7,15.3
10,2024-12-12 00:45:56,37.24753,-103.37091,15.5,37.8,4.6
10,2024-12-12 00:46:26,38.721462,-102.74168,29.3,38.8,98.5
10,2024-12-12 00:47:00,37.400352,-103.17062,19.4,36.1,36.6
10,2024-12-12 00:47:32,38.9201,-104.25177,27.5,45.9,78.7
10,2024-12-12 00:47:46,39.80492,-104.984695,27.3,61.8,99.5
10,2024-12-12 00:48:10,39.493618,-102.3163,16.6,69.2,58.2
10,2024-12-12 00:48:20,39.580982,-103.15314,28.3,39.0,55.7
10,2024-12-12 00:48:32,37.106403,-104.10465,29.4,69.2,70.3
10,2024-12-12 00:50:03,37.79671,-103.30327,19.5,61.6,96.0
10,2024-12-12 00:50:11,39.008686,-104.7202,29.9,40.2,21.8
10,2024-12-12 00:50:17,38.254463,-104.39166,28.2,51.6,50.8
10,2024-12-12 00:50:23,39.696323,-104.521774,28.2,46.0,72.3
10,2024-12-12 00:50:25,37.037434,-104.32942,22.6,44.7,32.2
10,2024-12-12 00:50:51,39.076717,-102.73994,18.2,37.0,47.5
10,2024-12-12 00:51:11,38.853893,-103.28317,27.2,46.6,96.6
10,2024-12-12 00:51:17,39.728306,-103.32267,29.3,45.4,76.6
10,2024-12-12 00:51:19,39.910114,-103.085075,15.5,70.0,91.4
10,2024-12-12 00:51:41,38.341007,-104.73468,28.4,48.7,74.4
10,2024-12-12 00:51:51,39.77543,-104.15797,28.6,35.6,10.2
10,2024-12-12 00:51:55,39.10873,-104.77612,15.1,69.5,23.8
10,2024-12-12 00:52:11,39.315987,-104.58126,25.5,30.0,5.9
10,2024-12-12 01:14:18,38.191525,-104.760315,20.0,56.0,31.0
10,2024-12-12 01:14:34,38.69443,-102.52635,27.9,62.7,97.5
10,2024-12-12 01:15:23,38.52323,-103.156334,17.8,41.2,81.6
10,2024-12-12 01:15:31,38.60266,-102.41599,19.2,45.9,21.7
10,2024-12-12 01:15:33,38.380253,-102.902016,26.4,46.5,76.0
10,2024-12-12 01:16:11,37.258915,-102.26,27.1,51.6,32.5
10,2024-12-12 01:16:15,37.616302,-102.52393,16.6,46.2,0.8
10,2024-12-12 01:16:21,38.753136,-102.73199,27.6,46.8,22.5
10,2024-12-12 01:16:25,38.867252,-104.30575,24.4,61.9,47.5
10,2024-12-12 01:17:19,38.162006,-103.888596,25.2,42.1,92.0
10,2024-12-12 01:17:43,39.451687,-102.8543,26.4,66.2,34.5
10,2024-12-12 01:17:45,38.56004,-102.898224,29.6,50.7,80.5
10,2024-12-12 01:18:21,37.338303,-104.39318,24.4,39.3,21.8
10,2024-12-12 01:18:39,38.19972,-102.64002,19.7,38.3,24.1
10,2024-12-12 01:18:49,37.85678,-103.422035,29.9,36.5,81.0
10,2024-12-12 01:18:51,38.674305,-104.97746,18.8,39.6,85.1
10,2024-12-12 01:19:15,39.795273,-104.00444,24.1,32.1,61.4
10,2024-12-12 01:19:29,38.925114,-102.48359,29.5,47.5,61.4
10,2024-12-12 01:20:51,39.112152,-104.80968,18.1,46.2,65.3
10,2024-12-12 01:21:09,38.357723,-104.25555,26.6,50.8,30.8
10,2024-12-12 01:21:36,38.87157,-103.30811,22.7,41.0,92.9
10,2024-12-12 01:21:40,38.95205,-104.54775,23.8,48.0,13.0
10,2024-12-12 01:21:46,39.437447,-104.68118,20.9,61.9,86.0
10,2024-12-12 01:21:48,38.998497,-104.57577,17.5,49.0,9.5
10,2024-12-12 01:22:00,39.74144,-102.17628,29.2,39.0,66.6
10,2024-12-12 01:22:12,39.2742,-104.53922,28.3,38.4,73.5
10,2024-12-12 01:22:22,39.547478,-102.2958,21.9,53.6,11.8
10,2024-12-12 01:22:50,37.33749,-103.88977,17.9,66.7,15.7
10,2024-12-12 01:23:04,39.146484,-104.32492,16.6,35.7,36.5
10,2024-12-12 01:23:24,37.330166,-104.73207,24.1,52.4,51.0
10,2024-12-12 01:23:44,39.498386,-102.38778,27.0,68.3,18.7
10,2024-12-12 01:23:58,39.740192,-102.27761,20.4,41.4,45.4
10,2024-12-12 01:24:04,39.18781,-103.01865,29.6,62.3,76.9
10,2024-12-12 01:24:28,38.70977,-102.56089,19.8,49.7,29.6
10,2024-12-12 01:24:42,38.892082,-102.00846,29.8,44.7,3.9
10,2024-12-12 01:24:44,38.833767,-103.28827,17.9,36.8,85.3
10,2024-12-12 01:25:09,38.3005,-104.44574,29.3,62.0,19.2
10,2024-12-12 01:25:13,37.018852,-103.59018,24.0,50.6,24.6
10,2024-12-12 01:25:19,38.74594,-102.54597,19.4,36.2,71.2
10,2024-12-12 01:25:29,38.696,-102.460815,22.8,64.4,51.9
10,2024-12-12 01:25:33,38.40928,-104.35623,15.7,63.6,84.3
10,2024-12-12 01:25:35,37.129467,-104.10113,22.8,40.2,43.2
10,2024-12-12 01:26:07,38.14443,-102.04441,18.7,63.4,7.7
10,2024-12-12 01:26:43,37.38204,-104.84036,20.3,56.1,49.5
10,2024-12-12 01:26:57,38.630814,-103.10019,29.8,53.1,76.6
10,2024-12-12 01:26:59,37.09133,-102.70508,27.7,64.9,57.6
10,2024-12-12 01:27:33,37.963085,-103.94982,22.6,48.5,7.3
10,2024-12-12 01:27:59,37.979794,-104.230736,17.9,60.0,27.8
10,2024-12-12 01:28:09,39.811115,-103.27017,16.0,47.2,59.4
10,2024-12-12 01:28:33,37.491154,-104.96676,23.5,47.2,53.1
10,2024-12-12 01:29:29,38.25289,-103.35753,29.6,49.1,62.9
10,2024-12-12 01:29:53,37.54856,-102.938675,18.4,52.6,65.0
10,2024-12-12 01:30:13,37.010056,-102.75895,28.9,53.2,83.5
10,2024-12-12 01:31:11,38.785694,-102.18212,27.8,41.4,84.7
10,2024-12-12 01:31:22,38.868786,-102.754005,19.3,40.1,16.2
10,2024-12-12 01:31:38,37.304485,-103.553185,27.3,45.5,49.8
10,2024-12-12 01:31:42,38.364784,-104.73776,15.6,52.7,33.6
10,2024-12-12 01:31:56,38.309,-103.681244,18.2,58.2,14.5
10,2024-12-12 01:32:16,37.99112,-104.44677,27.3,59.4,47.0
10,2024-12-12 01:32:30,38.28565,-103.81614,18.9,46.6,48.8
10,2024-12-12 01:32:44,39.30999,-102.88729,15.8,53.2,23.1
10,2024-12-12 01:33:06,39.31227,-104.0828,28.0,31.8,32.3
10,2024-12-12 01:33:16,38.920994,-102.30156,25.2,33.3,11.8
10,2024-12-12 01:33:50,38.85221,-102.65719,28.6,56.6,45.2
10,2024-12-12 01:34:24,39.758366,-103.82431,28.3,67.2,98.4
10,2024-12-12 01:34:48,39.625275,-104.88466,15.2,33.0,31.3
10,2024-12-12 01:35:08,38.2996,-104.44429,23.3,64.6,36.6
10,2024-12-12 01:35:28,37.86687,-103.55873,21.7,57.4,80.6
10,2024-12-12 01:35:52,38.478348,-104.44065,24.5,62.1,9.9
10,2024-12-12 01:36:02,38.00223,-103.19385,15.1,67.1,6.8
10,2024-12-12 01:36:04,37.458645,-102.23807,16.3,65.4,99.9
10,2024-12-12 01:36:08,39.666233,-103.54266,23.1,60.3,71.0
10,2024-12-12 01:36:10,39.402775,-104.07605,23.1,38.1,91.0
10,2024-12-12 01:37:22,37.081753,-102.40286,27.8,58.5,16.3
10,2024-12-12 01:37:58,39.525005,-102.596596,25.9,54.9,27.9
10,2024-12-12 01:38:02,38.34516,-104.06797,29.6,46.4,8.9
10,2024-12-12 01:38:04,39.11815,-102.26441,23.4,34.1,92.3
10,2024-12-12 01:38:20,38.451485,-103.1366,24.2,67.7,2.0
10,2024-12-12 01:38:51,37.066006,-103.77877,18.4,31.9,62.4
10,2024-12-12 01:38:55,37.838852,-102.53636,16.4,58.2,40.6
10,2024-12-12 01:38:57,38.57145,-104.49309,29.5,68.0,76.7
10,2024-12-12 01:39:03,39.585415,-102.65698,22.5,61.4,20.2
10,2024-12-12 01:39:13,37.319668,-103.02467,23.4,59.6,8.2
10,2024-12-12 01:39:41,39.975983,-103.10122,22.6,39.2,16.1
10,2024-12-12 01:40:07,38.077454,-102.44233,26.5,53.1,23.5
10,2024-12-12 01:40:47,38.041126,-104.73989,21.2,35.8,46.4
10,2024-12-12 01:41:03,37.65563,-104.7723,29.3,64.3,55.2
10,2024-12-12 01:41:57,39.288998,-102.668785,19.3,63.5,6.0
10,2024-12-12 01:42:09,37.487507,-103.3549,27.2,49.4,16.6
10,2024-12-12 01:42:19,37.598606,-104.98566,29.9,45.0,58.0
10,2024-12-12 01:42:37,38.58241,-104.30176,20.6,56.3,51.3
10,2024-12-12 01:42:51,37.260838,-104.78173,20.7,39.4,47.5
10,2024-12-12 01:43:09,38.346214,-103.79788,28.4,64.1,53.6
10,2024-12-12 01:43:15,39.523937,-102.79599,25.9,42.9,15.5
10,2024-12-12 01:44:05,37.928062,-102.11501,22.6,54.5,67.6
10,2024-12-12 01:44:13,38.281776,-103.04414,24.7,44.9,45.6
10,2024-12-12 01:45:00,39.98561,-104.89557,22.2,50.7,6.0
10,2024-12-12 01:45:04,37.54854,-103.38806,27.7,37.6,76.0
10,2024-12-12 01:45:30,37.532333,-104.78395,24.3,63.5,9.2
10,2024-12-12 01:46:06,38.450523,-102.37127,28.9,43.3,44.3
10,2024-12-12 01:46:30,39.406837,-102.98323,19.7,68.8,40.2
10,2024-12-12 01:46:34,38.96888,-102.53941,26.6,30.1,89.6
10,2024-12-12 01:46:40,37.701153,-104.73571,18.4,51.1,58.7
10,2024-12-12 01:47:28,37.143814,-103.40678,19.6,43.8,93.1
10,2024-12-12 01:47:44,37.865433,-103.61795,21.1,42.2,74.4
10,2024-12-12 01:47:52,38.465874,-102.39709,27.9,54.1,26.4
10,2024-12-12 01:49:00,39.034054,-102.6516,20.8,41.8,88.8
10,2024-12-12 01:49:04,39.165825,-104.77965,27.4,66.1,50.3
10,2024-12-12 01:49:14,37.656834,-104.240585,15.5,33.6,16.8
10,2024-12-12 01:49:20,38.487476,-102.26846,28.9,45.7,62.5
10,2024-12-12 01:49:48,39.55168,-103.58427,24.3,57.5,43.6
10,2024-12-12 01:49:50,37.29227,-102.81555,25.4,44.9,27.5
10,2024-12-12 01:49:56,39.319782,-102.45214,24.1,35.9,67.2
10,2024-12-12 01:50:40,39.78778,-104.81426,22.2,51.1,7.4
10,2024-12-12 01:51:04,37.45593,-102.354576,22.1,44.3,7.9
10,2024-12-12 01:51:18,38.494366,-104.77506,25.2,33.1,57.3
2,2024-12-11 23:22:14,38.059937,-102.53177,27.8,62.9,85.3
2,2024-12-11 23:22:18,39.270107,-103.27708,17.4,52.0,64.7
2,2024-12-11 23:22:40,39.958813,-103.0769,20.8,35.6,32.0
2,2024-12-11 23:22:52,39.279778,-103.1606,26.9,44.1,44.4
2,2024-12-11 23:23:24,39.616447,-103.66943,28.7,59.5,99.3
2,2024-12-11 23:23:26,38.066685,-102.812225,29.2,59.2,58.3
2,2024-12-11 23:23:36,38.9355,-103.786285,20.7,42.7,80.6
2,2024-12-11 23:23:44,39.863598,-104.23524,19.7,33.0,35.5
2,2024-12-11 23:23:56,39.23063,-104.29707,23.0,68.3,24.1
2,2024-12-11 23:23:58,37.1622,-104.903,29.3,48.5,39.4
2,2024-12-11 23:24:20,38.447147,-104.7292,15.8,34.9,88.9
2,2024-12-11 23:24:30,39.58702,-104.431435,15.6,50.1,94.3
2,2024-12-11 23:25:41,37.091057,-104.48133,25.5,50.2,64.0
2,2024-12-11 23:25:49,39.160725,-103.79642,29.8,30.5,59.4
2,2024-12-11 23:26:41,37.18856,-102.29907,28.7,43.9,27.6
2,2024-12-11 23:27:13,38.64642,-102.22221,29.3,51.0,5.7
2,2024-12-11 23:27:19,37.68629,-102.728645,27.8,48.5,87.9
2,2024-12-11 23:27:39,37.09316,-104.23414,29.6,56.9,0.9
2,2024-12-11 23:27:43,37.72469,-103.70609,17.5,43.7,1.1
2,2024-12-11 23:28:01,38.7713,-104.371284,28.8,66.3,85.9
2,2024-12-11 23:28:05,39.961582,-104.770905,19.6,60.2,71.4
2,2024-12-11 23:28:17,38.274673,-102.39542,19.4,40.1,71.3
2,2024-12-11 23:28:23,38.49022,-102.207985,19.2,61.8,57.1
2,2024-12-11 23:28:47,39.72464,-104.25317,24.9,52.5,77.0
2,2024-12-11 23:29:23,37.01492,-104.889366,20.3,51.2,73.5
2,2024-12-11 23:29:53,39.71997,-104.800446,20.0,38.6,59.8
2,2024-12-11 23:30:15,38.57121,-103.324715,23.0,39.8,0.4
2,2024-12-11 23:57:26,37.478977,-104.69311,27.1,63.2,47.4
2,2024-12-11 23:57:44,37.441563,-103.07149,19.9,31.6,29.5
2,2024-12-11 23:57:53,37.350887,-103.08972,26.8,46.6,13.0
2,2024-12-11 23:58:45,39.936287,-104.52747,19.0,36.8,27.9
2,2024-12-11 23:58:59,38.018875,-103.54572,16.1,33.2,40.8
2,2024-12-11 23:59:17,38.314484,-102.095665,26.7,40.8,77.8
2,2024-12-11 23:59:39,37.622578,-104.88521,26.9,66.2,42.9
2,2024-12-12 00:00:19,39.263863,-103.19602,25.9,45.8,31.0
2,2024-12-12 00:00:33,38.719975,-103.71197,17.9,45.7,52.9
2,2024-12-12 00:00:37,37.819534,-102.36857,22.5,66.3,84.2
2,2024-12-12 00:00:53,38.407104,-103.661964,23.5,52.6,85.7
2,2024-12-12 00:01:35,37.476578,-103.05624,17.2,54.7,56.8
2,2024-12-12 00:01:37,39.230774,-104.95868,19.9,44.3,57.9
2,2024-12-12 00:01:45,39.052387,-102.026855,15.7,38.2,42.8
2,2024-12-12 00:01:49,37.68799,-102.28863,26.1,31.6,39.9
2,2024-12-12 00:02:05,37.07949,-102.77773,17.3,55.4,65.1
2,2024-12-12 00:02:07,38.228916,-104.30935,27.6,37.9,89.2
2,2024-12-12 00:02:11,38.59987,-104.27801,25.2,64.5,84.6
2,2024-12-12 00:02:23,39.063694,-102.242905,23.6,47.8,79.4
2,2024-12-12 00:03:05,39.91975,-102.754524,27.1,56.2,91.3
2,2024-12-12 00:03:09,38.13528,-104.14986,25.5,45.0,30.8
2,2024-12-12 00:03:33,39.6627,-103.201004,24.9,34.9,9.1
2,2024-12-12 00:03:41,38.356922,-104.76828,28.3,59.4,93.0
2,2024-12-12 00:03:53,37.233894,-104.75228,23.0,53.6,69.8
2,2024-12-12 00:04:13,38.12195,-104.97623,20.6,30.7,48.3
2,2024-12-12 00:04:26,37.73216,-102.57574,22.4,69.8,76.4
2,2024-12-12 00:04:34,39.021915,-102.91514,21.1,52.2,97.0
2,2024-12-12 00:05:26,38.501747,-102.360756,19.8,31.7,7.0
2,2024-12-12 00:11:45,38.949383,-104.20491,20.4,38.3,83.7
2,2024-12-12 00:11:49,37.970505,-102.44791,17.9,56.8,48.3
2,2024-12-12 00:12:55,38.176,-102.71211,18.0,49.1,63.6
2,2024-12-12 00:12:57,37.88397,-104.32752,23.5,46.9,74.3
2,2024-12-12 00:13:11,38.067017,-104.90601,21.6,42.5,16.8
2,2024-12-12 00:13:51,39.007095,-102.30527,20.9,55.8,0.8
2,2024-12-12 00:13:57,37.57226,-103.12183,27.4,53.2,19.7
2,2024-12-12 00:14:11,38.738873,-103.36092,27.4,56.4,64.8
2,2024-12-12 00:14:15,38.235615,-103.924644,20.2,34.1,8.1
2,2024-12-12 00:14:31,38.12313,-102.13128,22.8,30.0,24.1
2,2024-12-12 00:15:37,38.549374,-104.370476,20.9,41.4,57.7
2,2024-12-12 00:15:51,39.416214,-102.414055,23.6,37.8,63.8
2,2024-12-12 00:16:13,39.388966,-103.39482,26.1,66.8,63.9
2,2024-12-12 00:16:23,39.179756,-104.421906,16.6,47.4,45.5
2,2024-12-12 00:16:29,38.58952,-104.06628,21.2,62.8,68.1
2,2024-12-12 00:16:33,38.878242,-103.93439,24.4,37.1,18.0
2,2024-12-12 00:17:05,38.543606,-103.76549,26.9,52.6,77.3
2,2024-12-12 00:17:13,38.74213,-103.87399,19.9,37.9,93.6
2,2024-12-12 00:17:29,39.057842,-103.48245,23.2,60.9,8.0
2,2024-12-12 00:17:40,39.969345,-104.77687,20.4,46.8,45.4
2,2024-12-12 00:17:42,38.33616,-104.213646,17.8,30.4,32.1
2,2024-12-12 00:18:30,39.108337,-104.79147,27.3,50.4,23.8
2,2024-12-12 00:19:10,38.485027,-104.275024,19.6,62.7,27.1
2,2024-12-12 00:19:18,37.40169,-102.09839,18.1,68.9,18.8
2,2024-12-12 00:19:30,38.916904,-103.401535,17.1,69.7,64.4
2,2024-12-12 00:19:32,38.623913,-104.809875,16.8,40.7,34.0
2,2024-12-12 00:19:54,37.854538,-102.219635,23.9,49.9,64.9
2,2024-12-12 00:20:02,38.527866,-102.673546,23.9,32.5,49.6
2,2024-12-12 00:20:20,39.889145,-104.11047,24.1,69.8,96.0
2,2024-12-12 00:20:34,38.31765,-104.023636,19.4,48.4,84.2
2,2024-12-12 00:20:36,38.519836,-103.806244,15.7,32.3,18.3
2,2024-12-12 00:21:12,39.121918,-102.51754,16.0,59.4,78.1
2,2024-12-12 00:22:42,39.484913,-102.39003,23.1,53.4,2.4
2,2024-12-12 00:23:42,37.24113,-102.43269,26.2,40.0,74.3
2,2024-12-12 00:24:02,39.86132,-102.80004,22.1,58.6,54.5
2,2024-12-12 00:24:08,38.81472,-103.44044,20.0,43.9,12.5
2,2024-12-12 00:25:03,39.554962,-104.44586,24.8,51.1,13.3
2,2024-12-12 00:25:33,37.552994,-103.61488,26.7,35.5,84.1
2,2024-12-12 00:25:41,37.69257,-102.30962,28.3,57.2,73.4
2,2024-12-12 00:26:23,37.488316,-102.499825,25.0,66.4,35.4
2,2024-12-12 00:26:31,37.06002,-102.06659,20.2,57.7,14.2
2,2024-12-12 00:26:49,39.58594,-104.81194,17.5,53.0,54.6
2,2024-12-12 00:27:09,39.17522,-103.913345,23.5,33.1,38.3
2,2024-12-12 00:27:13,39.88766,-104.90007,23.6,50.5,63.8
2,2024-12-12 00:27:19,38.379925,-103.433784,28.7,65.0,80.4
2,2024-12-12 00:27:43,38.18051,-102.24989,30.0,64.1,5.8
2,2024-12-12 00:28:07,37.020184,-103.63156,24.3,58.8,66.0
2,2024-12-12 00:28:15,37.80378,-104.35089,26.6,40.0,55.4
2,2024-12-12 00:28:49,37.401268,-104.95554,28.6,58.8,33.4
2,2024-12-12 00:29:09,37.420406,-103.95387,22.3,33.8,92.1
2,2024-12-12 00:30:27,39.82107,-104.82124,27.3,65.2,82.7
2,2024-12-12 00:30:31,37.067932,-104.22228,18.6,67.3,20.9
2,2024-12-12 00:30:35,38.22662,-104.49151,26.6,56.5,28.7
2,2024-12-12 00:31:01,39.655945,-103.33156,22.3,47.7,76.3
2,2024-12-12 00:31:22,37.832855,-102.5118,15.9,68.8,67.1
2,2024-12-12 00:31:48,39.20089,-102.04363,29.7,50.7,38.1
2,2024-12-12 00:31:58,37.41697,-104.37008,24.1,47.7,64.0
2,2024-12-12 00:32:02,37.469246,-102.09715,26.9,69.8,13.0
2,2024-12-12 00:32:16,39.55783,-104.52554,22.9,32.3,96.3
2,2024-12-12 00:32:18,39.3608,-102.599556,28.6,69.9,71.6
2,2024-12-12 00:32:20,39.26046,-103.91687,18.9,60.3,70.9
2,2024-12-12 00:32:22,39.02018,-104.38627,23.0,32.5,4.3
2,2024-12-12 00:32:46,38.5039,-103.21903,27.5,57.1,64.1
2,2024-12-12 00:32:50,39.179855,-104.71936,18.4,30.8,94.1
2,2024-12-12 00:32:52,38.901924,-103.05576,24.4,33.8,14.3
2,2024-12-12 00:33:28,39.855885,-103.12515,24.5,46.8,80.3
2,2024-12-12 00:33:40,38.189617,-104.75303,20.1,39.4,34.4
2,2024-12-12 00:34:00,38.114674,-102.40548,21.6,63.9,53.3
2,2024-12-12 00:34:48,37.187397,-104.17217,17.5,60.2,2.7
2,2024-12-12 00:34:58,38.652924,-104.278534,24.2,45.1,94.7
2,2024-12-12 00:35:04,39.83677,-104.38337,26.5,55.1,98.2
2,2024-12-12 00:35:28,38.77264,-104.69227,28.6,52.3,44.4
2,2024-12-12 00:35:48,39.89998,-102.382324,21.9,70.0,30.3
2,2024-12-12 00:35:54,38.494347,-103.84453,26.8,44.0,89.4
2,2024-12-12 00:36:06,39.181328,-103.717636,27.2,64.1,78.8
2,2024-12-12 00:36:32,38.061283,-102.652824,21.3,38.0,27.5
2,2024-12-12 00:37:26,39.745987,-102.62287,19.5,63.1,68.0
2,2024-12-12 00:37:55,37.644417,-104.41578,16.5,58.8,3.8
2,2024-12-12 00:38:05,37.760937,-104.78098,29.9,35.1,94.7
2,2024-12-12 00:38:19,39.982002,-102.39626,29.0,57.3,6.9
2,2024-12-12 00:38:25,38.52427,-102.25715,20.7,52.7,95.5
2,2024-12-12 00:38:27,38.73746,-103.068954,25.7,52.7,96.8
2,2024-12-12 00:38:39,37.001602,-104.44028,17.3,40.4,6.2
2,2024-12-12 00:38:41,37.192005,-103.73669,22.6,67.2,90.1
2,2024-12-12 00:39:21,39.731754,-102.34021,17.1,53.5,55.5
2,2024-12-12 00:39:53,37.282825,-102.01483,27.0,56.8,84.2
2,2024-12-12 00:40:11,39.079613,-104.26437,29.2,53.1,47.1
2,2024-12-12 00:40:19,37.72119,-102.71046,27.5,46.3,96.2
2,2024-12-12 00:40:21,38.29761,-104.72271,25.0,51.2,52.2
2,2024-12-12 00:41:21,39.352768,-102.87529,16.5,68.1,19.5
2,2024-12-12 00:42:09,38.127605,-104.41261,17.4,53.5,7.9
2,2024-12-12 00:42:23,38.806442,-104.08836,21.9,35.8,63.6
2,2024-12-12 00:42:25,38.547596,-103.53586,15.4,56.4,76.3
2,2024-12-12 00:42:33,37.758587,-103.167816,25.4,43.9,87.0
2,2024-12-12 00:42:41,39.830578,-102.74996,21.8,34.0,17.4
