Sensor_ID,Timestamp,Latitude,Longitude,Temperature,Humidity,Speed
1,2024-12-12 00:16:59,38.84104,-103.36186,25.3,41.7,66.9
1,2024-12-12 00:17:52,37.026436,-104.834785,17.1,34.8,39.2
1,2024-12-12 00:18:54,37.255943,-104.51122,29.1,59.3,57.6
1,2024-12-12 00:19:06,39.29389,-104.52834,24.5,41.1,19.2
1,2024-12-12 00:19:24,37.482727,-102.87312,25.6,58.8,63.4
1,2024-12-12 00:20:12,39.4548,-104.11168,21.7,67.2,23.5
1,2024-12-12 00:20:22,39.629562,-102.03912,23.2,63.0,41.6
1,2024-12-12 00:21:02,37.23953,-103.6404,15.8,65.5,50.3
1,2024-12-12 00:21:24,37.41429,-102.01642,28.3,42.4,20.3
1,2024-12-12 00:21:32,39.419727,-102.349525,18.0,48.1,41.7
1,2024-12-12 00:21:44,38.37903,-102.22438,23.2,61.5,20.2
1,2024-12-12 00:21:48,38.78348,-102.89978,22.0,56.0,71.9
1,2024-12-12 00:21:54,38.976162,-104.04092,16.9,68.3,16.1
1,2024-12-12 00:21:58,38.587048,-104.60223,27.1,65.3,98.7
1,2024-12-12 00:22:20,38.117268,-103.43791,23.7,54.3,96.4
1,2024-12-12 00:22:26,39.080086,-104.146385,15.9,38.6,23.7
1,2024-12-12 00:22:34,39.909103,-102.89178,20.9,57.4,72.9
1,2024-12-12 00:22:46,39.87011,-104.66436,20.0,48.7,40.8
1,2024-12-12 00:22:48,39.476418,-103.4479,16.7,58.6,8.5
1,2024-12-12 00:22:54,38.200607,-102.56246,15.0,39.4,51.5
1,2024-12-12 00:22:58,39.154205,-103.453865,20.8,53.5,57.9
1,2024-12-12 00:23:10,37.418953,-103.97933,21.7,48.1,26.2
1,2024-12-12 00:23:44,38.31509,-104.1816,18.8,57.1,52.4
1,2024-12-12 00:23:48,39.67263,-102.67401,24.5,61.1,22.7
1,2024-12-12 00:23:56,37.66819,-102.07448,17.6,59.7,11.9
1,2024-12-12 00:24:06,38.675858,-104.16091,26.3,45.6,40.5
1,2024-12-12 00:24:16,39.722233,-104.61557,23.0,54.8,99.5
1,2024-12-12 00:24:28,38.704285,-104.55641,26.1,41.2,76.5
1,2024-12-12 00:24:51,37.287228,-104.53368,21.1,35.4,15.1
1,2024-12-12 00:25:17,39.12403,-104.98423,21.7,49.5,61.9
1,2024-12-12 00:25:21,39.148327,-102.756096,26.8,51.6,38.3
1,2024-12-12 00:25:51,39.3561,-104.44059,20.4,50.1,56.5
1,2024-12-12 00:26:05,38.75731,-103.19315,25.2,30.2,25.9
1,2024-12-12 00:26:29,37.386795,-102.91871,16.7,47.5,5.6
1,2024-12-12 00:26:45,39.264828,-102.25782,25.9,69.9,81.6
1,2024-12-12 00:26:47,39.40641,-103.11512,25.3,45.2,45.3
1,2024-12-12 00:27:01,37.83659,-102.521675,29.0,33.1,77.6
1,2024-12-12 00:27:39,38.735638,-103.766556,25.1,69.2,72.5
1,2024-12-12 00:28:05,37.164562,-104.75142,16.6,35.7,18.0
1,2024-12-12 00:28:41,37.149506,-103.41621,20.3,51.7,94.5
1,2024-12-12 00:28:45,37.839752,-104.997795,15.9,32.7,25.6
1,2024-12-12 00:28:53,39.547436,-103.65008,26.8,44.9,73.5
1,2024-12-12 00:28:59,39.615555,-104.652115,20.0,50.3,93.2
1,2024-12-12 00:29:01,38.399673,-102.70714,28.8,48.8,76.2
1,2024-12-12 00:29:03,38.155388,-102.30249,23.7,64.4,82.0
1,2024-12-12 00:29:05,37.72337,-104.937454,26.9,41.9,16.7
1,2024-12-12 00:29:27,39.696312,-102.82483,21.6,43.1,10.9
1,2024-12-12 00:29:35,38.0257,-104.44788,24.5,69.4,75.7
1,2024-12-12 00:29:37,37.17245,-102.352234,20.5,47.6,75.0
1,2024-12-12 00:29:39,37.033264,-104.534645,19.9,37.3,50.3
1,2024-12-12 00:29:59,39.74584,-104.81785,23.8,32.4,66.9
1,2024-12-12 00:30:33,37.807236,-102.03611,26.2,42.9,65.5
1,2024-12-12 00:30:51,39.884315,-103.2161,22.5,66.5,42.1
1,2024-12-12 00:31:12,38.51759,-103.87409,17.5,41.9,96.6
1,2024-12-12 00:31:18,38.770947,-104.00834,27.7,69.1,40.0
1,2024-12-12 00:31:30,37.14058,-104.09833,29.2,38.3,56.1
1,2024-12-12 00:31:34,38.049053,-103.32858,25.8,55.5,74.1
1,2024-12-12 00:31:44,38.289375,-102.77641,25.5,52.4,56.1
1,2024-12-12 00:31:54,39.797737,-104.00409,28.9,30.8,50.3
1,2024-12-12 00:33:12,38.765858,-103.33951,15.4,38.1,12.6
1,2024-12-12 00:33:50,37.938644,-103.01213,25.1,33.6,84.0
1,2024-12-12 00:34:12,37.799225,-104.864655,21.3,50.2,84.5
1,2024-12-12 00:34:28,39.62151,-104.36262,26.2,45.3,13.3
1,2024-12-12 00:34:42,38.68944,-104.17021,25.4,49.9,49.4
1,2024-12-12 00:35:00,39.827274,-102.49452,27.4,52.6,98.1
1,2024-12-12 00:35:20,39.682552,-103.62657,26.8,43.4,43.2
1,2024-12-12 00:35:32,39.375256,-103.26219,25.7,64.8,46.5
1,2024-12-12 00:36:26,38.206715,-104.578125,28.6,55.9,80.7
1,2024-12-12 00:36:54,38.968113,-102.31039,25.9,55.9,48.6
1,2024-12-12 00:37:10,39.914116,-103.576675,19.5,45.6,64.5
1,2024-12-12 00:37:20,39.323654,-102.549576,18.2,56.8,92.6
1,2024-12-12 00:37:34,38.547047,-102.50088,27.2,52.4,99.1
1,2024-12-12 00:37:41,38.682198,-104.892845,16.0,41.2,13.1
1,2024-12-12 00:37:53,38.027184,-102.015526,18.4,33.2,56.8
1,2024-12-12 00:38:45,38.411777,-102.90629,24.1,34.8,78.6
1,2024-12-12 00:38:53,38.52803,-103.49712,29.8,31.9,14.8
1,2024-12-12 00:38:55,37.569115,-102.773,26.2,56.2,49.0
1,2024-12-12 00:39:03,39.788364,-103.04054,29.0,60.0,55.7
1,2024-12-12 00:40:01,39.081863,-104.991196,24.5,50.8,55.0
1,2024-12-12 00:40:15,37.072495,-102.61201,21.2,45.1,92.2
1,2024-12-12 00:40:27,39.42944,-102.65755,22.7,47.3,99.1
1,2024-12-12 00:40:55,38.23819,-104.57218,18.6,42.5,49.3
1,2024-12-12 00:41:31,39.304344,-102.78869,21.4,33.0,27.5
1,2024-12-12 00:41:51,39.4476,-102.6502,17.1,48.9,51.6
1,2024-12-12 00:41:53,38.013863,-102.76712,15.1,48.7,76.8
1,2024-12-12 00:42:35,39.33232,-104.21851,21.9,51.8,4.8
1,2024-12-12 00:42:54,39.818287,-102.22935,25.1,38.7,26.5
1,2024-12-12 00:42:56,39.586235,-102.50177,23.2,66.8,65.7
1,2024-12-12 00:43:18,37.16524,-102.67308,25.1,46.8,45.4
1,2024-12-12 00:44:16,39.379547,-102.17646,29.9,68.9,60.3
1,2024-12-12 00:44:44,39.953102,-102.438416,29.8,30.7,92.1
1,2024-12-12 00:44:46,38.34136,-102.712746,22.4,63.8,74.0
1,2024-12-12 00:44:48,37.933746,-103.57576,16.2,36.4,63.6
1,2024-12-12 00:45:58,37.036304,-103.90395,29.0,37.7,39.6
1,2024-12-12 00:46:12,38.35958,-102.25435,18.4,50.4,49.1
1,2024-12-12 00:46:36,38.415405,-104.78451,24.5,62.4,48.1
1,2024-12-12 00:46:50,38.84977,-103.38233,19.5,43.0,36.3
1,2024-12-12 00:47:12,38.689793,-104.519516,17.5,41.5,63.0
1,2024-12-12 00:47:14,38.471203,-103.02169,19.3,65.5,33.7
1,2024-12-12 00:47:22,38.553272,-103.28487,24.0,41.2,58.8
1,2024-12-12 00:47:30,37.68758,-102.75893,29.2,40.5,46.5
1,2024-12-12 00:48:48,39.99662,-103.52731,29.4,32.9,37.0
1,2024-12-12 00:49:10,37.18353,-104.32104,29.8,41.9,71.1
1,2024-12-12 00:49:14,39.07909,-103.93814,26.9,69.1,43.6
1,2024-12-12 00:49:39,38.96347,-104.99494,27.5,67.7,22.7
1,2024-12-12 00:50:49,37.144066,-104.14353,25.7,67.2,0.4
1,2024-12-12 00:50:57,37.163147,-104.4624,24.8,65.2,70.5
1,2024-12-12 00:51:27,39.681835,-103.43144,25.4,62.7,82.7
1,2024-12-12 00:51:49,39.405956,-104.60002,15.8,43.0,35.5
1,2024-12-12 00:52:05,37.54583,-102.26948,16.5,42.4,69.7
1,2024-12-12 00:52:19,37.396805,-103.818565,26.4,63.3,7.3
1,2024-12-12 00:52:37,37.919853,-103.35658,19.0,32.8,9.0
1,2024-12-12 00:52:39,38.933723,-102.728516,29.3,40.1,26.0
1,2024-12-12 00:52:41,38.89355,-104.254456,29.6,40.9,26.5
1,2024-12-12 01:14:02,39.18235,-102.74874,18.1,50.8,32.9
1,2024-12-12 01:14:38,39.053406,-103.1768,17.4,34.0,30.7
1,2024-12-12 01:14:42,38.723595,-102.30494,25.1,35.6,19.3
1,2024-12-12 01:14:54,37.286625,-102.28253,29.8,60.7,3.9
1,2024-12-12 01:15:47,38.266052,-103.49038,23.7,62.8,48.2
1,2024-12-12 01:15:49,39.999237,-104.11873,21.0,54.4,35.2
1,2024-12-12 01:15:51,38.42267,-103.99445,20.8,54.4,87.5
1,2024-12-12 01:16:51,37.60322,-103.81156,26.3,52.2,65.3
1,2024-12-12 01:16:57,37.22146,-104.74867,22.7,36.6,24.3
1,2024-12-12 01:17:13,38.384445,-104.78739,19.3,62.9,6.4
1,2024-12-12 01:17:21,38.233433,-104.988846,21.5,65.5,90.2
1,2024-12-12 01:17:25,39.908535,-103.00674,29.8,47.6,37.9
1,2024-12-12 01:17:27,37.339874,-103.965355,19.6,67.2,34.1
1,2024-12-12 01:17:29,38.510284,-103.15543,25.2,46.0,71.2
1,2024-12-12 01:17:31,39.653698,-104.5316,23.8,59.2,91.6
1,2024-12-12 01:17:37,37.880547,-104.033066,27.7,52.1,71.2
1,2024-12-12 01:17:41,39.08146,-102.86756,18.2,38.4,99.3
1,2024-12-12 01:18:31,39.82182,-103.95804,17.5,57.6,0.2
1,2024-12-12 01:18:47,37.412292,-104.56585,18.7,51.0,52.9
1,2024-12-12 01:19:07,39.22821,-104.342224,18.9,32.2,3.6
1,2024-12-12 01:19:35,37.332993,-102.21044,20.9,37.5,60.9
1,2024-12-12 01:19:51,39.63686,-104.31266,19.0,50.5,13.5
1,2024-12-12 01:19:59,37.08495,-104.2493,22.2,68.9,40.4
1,2024-12-12 01:21:17,37.886036,-103.06806,24.4,42.0,98.5
1,2024-12-12 01:21:32,39.539238,-103.566574,16.4,45.7,10.4
1,2024-12-12 01:21:38,39.619843,-104.58857,16.0,47.8,88.9
1,2024-12-12 01:21:50,38.975464,-102.53462,20.0,61.5,88.6
1,2024-12-12 01:22:06,38.217724,-103.49446,24.6,53.8,16.4
1,2024-12-12 01:23:10,38.839977,-102.76639,18.9,56.9,21.6
1,2024-12-12 01:23:38,38.13418,-103.31316,25.3,35.5,63.5
1,2024-12-12 01:24:10,38.44149,-102.545555,28.4,53.3,92.0
1,2024-12-12 01:24:26,38.305435,-103.51087,24.3,37.1,85.7
1,2024-12-12 01:24:30,38.863277,-102.388405,23.6,48.7,81.6
1,2024-12-12 01:24:49,37.838276,-103.66641,22.2,48.4,99.3
1,2024-12-12 01:25:03,39.378983,-102.22371,15.7,46.8,12.9
1,2024-12-12 01:25:07,39.03563,-104.46565,21.3,64.0,45.9
1,2024-12-12 01:25:23,39.806553,-104.79633,27.6,54.2,11.6
1,2024-12-12 01:25:47,39.99683,-103.99328,28.8,56.2,61.5
1,2024-12-12 01:25:49,37.600883,-104.68201,16.3,63.9,50.9
1,2024-12-12 01:26:01,37.34872,-102.725685,28.2,60.0,99.7
1,2024-12-12 01:26:39,37.641792,-103.10524,22.7,67.6,70.1
1,2024-12-12 01:27:13,37.1809,-102.42537,20.9,59.1,13.4
1,2024-12-12 01:27:21,37.968056,-103.0289,18.0,46.3,17.5
1,2024-12-12 01:27:31,38.07228,-103.88603,21.2,53.1,95.9
1,2024-12-12 01:27:43,38.823784,-103.733284,28.4,52.4,53.8
1,2024-12-12 01:28:17,38.02727,-104.384834,18.0,41.4,93.8
1,2024-12-12 01:28:19,39.84536,-103.31122,20.9,52.5,80.4
1,2024-12-12 01:28:21,39.35283,-102.84248,19.7,41.5,5.0
1,2024-12-12 01:28:27,37.000145,-104.00216,17.2,66.8,92.4
1,2024-12-12 01:28:41,37.915695,-102.82765,21.2,30.1,84.9
1,2024-12-12 01:28:57,38.817818,-104.7514,24.1,40.6,39.0
1,2024-12-12 01:29:15,38.948883,-102.025215,16.0,64.1,18.8
1,2024-12-12 01:29:17,37.025204,-104.57164,24.8,39.7,67.0
1,2024-12-12 01:29:37,38.637062,-104.98749,28.9,41.3,37.0
1,2024-12-12 01:29:45,39.695892,-104.61288,28.7,40.5,46.6
1,2024-12-12 01:30:15,37.22584,-104.32414,25.3,61.8,2.7
1,2024-12-12 01:30:27,39.769646,-102.08323,27.3,65.6,91.2
1,2024-12-12 01:30:37,37.495113,-102.83145,27.6,64.5,81.1
1,2024-12-12 01:30:45,39.458927,-103.04734,16.6,47.0,89.9
1,2024-12-12 01:30:51,39.54206,-103.22715,25.0,47.0,7.3
1,2024-12-12 01:31:16,37.48519,-104.81466,26.0,65.1,36.9
1,2024-12-12 01:32:52,39.054424,-103.06601,17.9,49.9,92.1
1,2024-12-12 01:32:56,38.541775,-102.99195,22.1,44.1,66.8
1,2024-12-12 01:32:58,38.66805,-102.618935,24.3,57.0,90.6
1,2024-12-12 01:33:04,38.43102,-104.32774,24.9,53.9,57.3
1,2024-12-12 01:33:28,38.08828,-102.99098,21.9,35.1,34.7
1,2024-12-12 01:33:40,39.4952,-103.80129,22.0,38.2,1.3
1,2024-12-12 01:34:18,37.29983,-103.31998,17.5,59.2,94.7
1,2024-12-12 01:34:26,38.881317,-103.95084,18.9,61.7,92.6
1,2024-12-12 01:34:50,37.367664,-103.01351,19.7,67.3,66.1
1,2024-12-12 01:34:58,37.80627,-104.70519,24.0,51.1,19.1
1,2024-12-12 01:35:26,37.08402,-104.46169,15.2,49.9,74.3
1,2024-12-12 01:35:30,37.7957,-104.23625,18.9,45.7,73.5
1,2024-12-12 01:36:12,39.824722,-102.67906,27.2,40.3,7.5
1,2024-12-12 01:36:32,38.81858,-102.60956,28.9,36.0,1.8
1,2024-12-12 01:36:34,37.393635,-104.713326,25.2,46.3,93.6
1,2024-12-12 01:36:48,37.63088,-104.24659,28.8,51.5,28.5
1,2024-12-12 01:37:12,38.973667,-104.58964,22.7,34.7,72.0
1,2024-12-12 01:37:24,39.21892,-102.55328,18.6,54.3,100.0
1,2024-12-12 01:38:06,39.21709,-103.63348,15.4,46.8,36.9
1,2024-12-12 01:38:16,39.995785,-102.70615,21.3,30.4,52.5
1,2024-12-12 01:38:33,38.540928,-104.21238,21.0,40.8,84.0
1,2024-12-12 01:39:37,39.128933,-102.38513,16.7,54.5,15.5
1,2024-12-12 01:40:13,37.171764,-102.2744,20.7,50.1,72.5
1,2024-12-12 01:40:37,37.23677,-102.61113,29.9,42.7,21.6
1,2024-12-12 01:41:49,38.643227,-104.246735,20.4,52.9,4.4
1,2024-12-12 01:41:55,38.00293,-103.75624,25.0,38.7,41.5
1,2024-12-12 01:42:17,38.752174,-103.30151,29.8,31.6,67.4
1,2024-12-12 01:42:55,38.967567,-104.25965,27.9,44.4,20.9
1,2024-12-12 01:43:23,38.379242,-103.80707,24.4,52.6,89.3
1,2024-12-12 01:43:39,37.8697,-102.99204,28.5,64.4,40.2
1,2024-12-12 01:43:57,37.958183,-104.19917,16.0,45.3,30.1
1,2024-12-12 01:44:07,37.275345,-104.79004,20.1,57.9,69.6
1,2024-12-12 01:44:09,37.82109,-102.472244,19.0,40.1,62.5
1,2024-12-12 01:44:35,38.69017,-102.53848,17.1,39.8,92.1
1,2024-12-12 01:44:43,37.57523,-103.00118,24.1,39.1,55.8
1,2024-12-12 01:44:56,37.509388,-104.961876,17.8,32.3,93.7
1,2024-12-12 01:45:14,37.862167,-104.942894,24.2,46.8,95.4
1,2024-12-12 01:45:28,39.639294,-103.003845,19.8,57.7,12.1
1,2024-12-12 01:46:02,38.443424,-103.11374,27.4,41.6,45.5
1,2024-12-12 01:46:16,39.4713,-103.3326,22.2,47.2,62.1
1,2024-12-12 01:46:18,37.629433,-103.103516,23.1,49.3,0.5
1,2024-12-12 01:47:08,38.17258,-104.22562,21.5,30.3,88.6
1,2024-12-12 01:47:22,39.682156,-102.18802,18.2,31.4,82.1
1,2024-12-12 01:47:38,39.17089,-102.49241,22.7,61.1,90.1
1,2024-12-12 01:47:42,39.03338,-103.25712,25.4,44.2,49.8
1,2024-12-12 01:48:00,37.40221,-103.76308,27.3,47.5,65.4
1,2024-12-12 01:48:16,39.50167,-104.386215,27.4,45.0,58.0
1,2024-12-12 01:48:26,38.59426,-103.75895,25.6,54.4,99.6
1,2024-12-12 01:49:06,37.02883,-104.35358,20.3,67.0,36.4
1,2024-12-12 01:49:10,37.434353,-102.22339,22.2,57.8,89.1
1,2024-12-12 01:50:12,38.14237,-104.99539,22.2,36.6,18.6
1,2024-12-12 01:50:42,37.18132,-103.9327,17.3,61.3,20.7
1,2024-12-12 01:51:10,39.087315,-104.4912,29.5,62.9,32.4
1,2024-12-12 01:51:16,37.28439,-104.27876,19.2,37.5,93.3
10,2024-12-11 23:22:00,38.81457,-104.365524,15.5,53.0,50.4
10,2024-12-11 23:22:26,38.167603,-102.16875,20.1,47.7,26.5
10,2024-12-11 23:22:30,39.558605,-102.90935,19.6,69.8,1.7
10,2024-12-11 23:22:46,39.022495,-104.1751,23.6,45.9,79.2
10,2024-12-11 23:23:00,37.17467,-104.59836,22.9,35.0,1.1
10,2024-12-11 23:23:20,38.28128,-102.76226,15.1,61.2,95.2
10,2024-12-11 23:24:36,39.06581,-102.86169,26.0,38.9,48.6
10,2024-12-11 23:24:38,37.072517,-102.9886,23.0,34.7,80.1
10,2024-12-11 23:25:21,39.55562,-103.988144,28.5,36.4,69.9
10,2024-12-11 23:26:19,39.66294,-104.4485,21.7,68.8,75.9
10,2024-12-11 23:26:21,39.317204,-103.68596,23.7,32.1,5.3
10,2024-12-11 23:26:25,38.488487,-104.22895,23.5,47.1,79.6
10,2024-12-11 23:26:45,39.318127,-102.119774,23.2,30.8,86.1
10,2024-12-11 23:26:59,38.840897,-103.6432,28.8,56.7,2.6
10,2024-12-11 23:27:15,39.626785,-103.862236,18.7,58.0,62.2
10,2024-12-11 23:28:15,37.23372,-104.60299,19.3,68.7,51.7
10,2024-12-11 23:28:27,37.487568,-102.372215,15.2,67.5,4.1
10,2024-12-11 23:28:37,38.96059,-102.30632,22.8,38.1,66.2
10,2024-12-11 23:29:01,39.28804,-102.98322,15.8,35.7,0.3
10,2024-12-11 23:29:05,38.540577,-102.45108,23.9,42.7,95.5
10,2024-12-11 23:29:09,38.94383,-104.78608,27.5,34.0,31.1
10,2024-12-11 23:30:01,37.280033,-103.68351,18.8,44.4,75.1
10,2024-12-11 23:30:03,37.848103,-104.45646,19.5,67.5,52.2
10,2024-12-11 23:30:07,39.939445,-104.54418,18.4,39.6,45.9
10,2024-12-11 23:30:11,37.16035,-104.57084,21.0,32.5,3.7
10,2024-12-11 23:57:18,38.942665,-103.725914,15.6,44.3,51.7
10,2024-12-11 23:57:36,37.26592,-102.731514,29.9,65.3,89.7
10,2024-12-11 23:57:47,37.58829,-103.104774,18.6,57.8,43.5
10,2024-12-11 23:57:51,38.41099,-104.26496,21.0,60.2,29.5
10,2024-12-11 23:58:53,38.50107,-102.22452,24.2,50.8,8.6
10,2024-12-11 23:59:09,38.956097,-103.32206,16.4,57.2,92.7
10,2024-12-11 23:59:29,37.65571,-104.13609,25.5,45.4,63.1
10,2024-12-11 23:59:37,37.426243,-102.47784,27.8,64.5,20.9
10,2024-12-11 23:59:59,39.75096,-104.43153,21.9,47.4,91.4
10,2024-12-12 00:00:01,39.930946,-103.75547,16.4,41.6,99.7
10,2024-12-12 00:00:05,38.995358,-104.6361,27.4,60.9,64.8
10,2024-12-12 00:00:55,39.56511,-103.24552,19.9,50.8,32.4
10,2024-12-12 00:01:05,39.879265,-102.39116,27.4,68.8,4.3
10,2024-12-12 00:01:09,39.94191,-102.601135,21.0,62.0,35.3
10,2024-12-12 00:01:25,38.98318,-102.88093,29.6,38.9,79.6
10,2024-12-12 00:01:51,37.475155,-102.99998,19.2,55.9,86.3
10,2024-12-12 00:02:13,39.540787,-104.077774,29.2,32.9,87.1
10,2024-12-12 00:02:15,39.021362,-103.622284,25.9,42.6,3.1
10,2024-12-12 00:02:37,37.990116,-102.77846,16.9,31.3,50.2
10,2024-12-12 00:03:37,38.101154,-103.41694,25.3,63.1,86.3
10,2024-12-12 00:03:39,38.363567,-104.0992,25.0,37.0,34.9
10,2024-12-12 00:03:43,37.246906,-103.46317,28.1,42.0,24.6
10,2024-12-12 00:04:03,37.07926,-104.08958,27.3,67.0,10.9
10,2024-12-12 00:04:23,39.29004,-103.59459,29.5,33.1,71.1
10,2024-12-12 00:04:44,37.797703,-104.206825,18.6,49.0,75.4
10,2024-12-12 00:05:08,37.403072,-103.744705,17.3,44.2,45.3
10,2024-12-12 00:05:12,38.848553,-102.17635,16.3,49.9,38.6
10,2024-12-12 00:11:29,39.970264,-102.20394,22.6,61.4,58.7
10,2024-12-12 00:11:43,38.916035,-104.158745,20.0,53.7,14.7
10,2024-12-12 00:11:51,38.9053,-102.447044,28.4,64.2,45.8
10,2024-12-12 00:11:57,39.395584,-104.95742,21.1,49.6,41.1
10,2024-12-12 00:11:59,39.28942,-104.96256,28.0,68.0,65.4
10,2024-12-12 00:12:15,37.25722,-102.30955,28.7,54.4,89.0
10,2024-12-12 00:12:19,39.197124,-102.26353,22.0,41.3,52.4
10,2024-12-12 00:12:23,38.84605,-104.65029,27.9,34.9,74.8
10,2024-12-12 00:13:05,37.398926,-104.55176,17.3,60.8,47.5
10,2024-12-12 00:13:23,38.330826,-102.557144,15.0,41.0,25.0
10,2024-12-12 00:14:03,38.88144,-104.283905,20.9,32.0,97.3
10,2024-12-12 00:16:03,38.49085,-103.62799,23.2,56.2,61.3
10,2024-12-12 00:16:31,38.498734,-103.06901,22.9,47.7,10.4
10,2024-12-12 00:16:51,39.509537,-103.90116,24.5,66.8,32.9
10,2024-12-12 00:16:57,37.49542,-103.99516,29.1,49.6,76.8
10,2024-12-12 00:17:03,37.657524,-102.97268,23.0,69.0,70.4
10,2024-12-12 00:17:31,39.043064,-103.24715,19.4,69.0,7.1
10,2024-12-12 00:18:34,37.586548,-104.38449,28.4,49.7,24.6
10,2024-12-12 00:19:12,37.17226,-102.200836,15.4,67.1,64.8
10,2024-12-12 00:19:36,37.362263,-104.209785,18.3,69.7,96.3
10,2024-12-12 00:20:42,37.47084,-103.83666,23.6,64.3,4.5
10,2024-12-12 00:21:46,39.75547,-102.29945,27.5,57.8,5.9
