Sensor_ID,Timestamp,Latitude,Longitude,Temperature,Humidity,Speed
6,2024-12-12 00:38:15,38.37468,-102.67191,23.2,54.3,76.9
6,2024-12-12 00:38:17,38.583412,-103.253105,19.8,61.8,37.1
6,2024-12-12 00:38:29,39.566013,-103.58225,16.9,61.2,64.6
6,2024-12-12 00:38:43,38.370384,-102.945724,20.3,64.8,26.1
6,2024-12-12 00:39:01,39.98512,-102.30993,26.5,38.8,60.5
6,2024-12-12 00:39:13,37.916245,-104.94037,21.6,42.0,14.4
6,2024-12-12 00:39:27,37.317875,-102.27729,26.8,38.4,97.3
6,2024-12-12 00:39:41,37.241127,-103.22892,15.3,60.6,68.6
6,2024-12-12 00:40:05,38.934578,-103.48234,17.3,44.5,50.8
6,2024-12-12 00:40:33,37.807755,-103.696655,26.4,50.1,13.8
6,2024-12-12 00:40:59,37.44794,-102.11498,22.6,63.6,54.6
6,2024-12-12 00:41:05,37.84047,-102.02368,30.0,53.8,49.6
6,2024-12-12 00:41:23,37.66503,-102.02745,22.7,63.7,7.0
6,2024-12-12 00:41:43,37.04985,-103.33275,19.2,42.1,61.7
6,2024-12-12 00:42:05,37.675278,-103.37732,23.2,33.8,71.8
6,2024-12-12 00:42:07,38.92674,-102.128555,16.7,45.8,86.5
6,2024-12-12 00:42:13,37.293175,-102.72359,19.9,57.5,31.1
6,2024-12-12 00:42:15,39.14037,-103.313774,26.2,32.6,64.6
6,2024-12-12 00:42:29,38.300293,-102.57932,18.8,52.0,47.7
6,2024-12-12 00:42:46,37.20228,-102.21824,29.9,39.9,48.9
6,2024-12-12 00:43:10,39.194763,-103.89946,29.3,69.0,72.1
6,2024-12-12 00:43:22,38.93811,-102.75345,24.7,67.3,46.9
6,2024-12-12 00:43:32,37.304195,-102.32998,20.6,54.8,18.9
6,2024-12-12 00:43:42,39.37563,-102.51033,17.8,31.2,5.8
6,2024-12-12 00:43:48,38.832043,-103.9077,21.6,37.1,46.6
6,2024-12-12 00:44:42,37.866993,-103.62061,21.4,42.4,37.2
6,2024-12-12 00:45:08,39.371773,-103.985466,29.6,34.5,69.2
6,2024-12-12 00:46:06,39.615685,-102.757195,21.8,60.6,14.8
6,2024-12-12 00:46:32,37.81071,-102.38796,28.7,57.7,41.1
6,2024-12-12 00:46:44,37.920223,-103.20841,20.0,64.5,76.0
6,2024-12-12 00:47:06,39.018696,-104.17545,18.6,56.6,49.4
6,2024-12-12 00:47:42,39.989925,-104.396774,20.4,31.7,30.1
6,2024-12-12 00:48:12,37.26892,-103.45242,21.2,65.6,85.0
6,2024-12-12 00:48:22,37.194283,-103.06391,29.5,54.1,75.2
6,2024-12-12 00:48:34,37.41586,-104.805305,23.5,69.6,21.3
6,2024-12-12 00:48:46,38.981525,-103.48054,20.3,54.2,67.2
6,2024-12-12 00:49:08,38.416283,-104.60008,15.5,59.7,11.4
6,2024-12-12 00:49:22,39.339634,-104.51061,25.8,44.9,75.6
6,2024-12-12 00:49:51,38.77713,-104.72895,21.9,56.5,25.2
6,2024-12-12 00:50:09,38.996304,-102.20189,20.0,40.9,14.6
6,2024-12-12 00:50:19,37.43091,-103.45579,29.5,65.1,60.1
6,2024-12-12 00:50:27,37.619495,-104.391884,19.5,35.3,27.2
6,2024-12-12 00:50:43,37.169426,-103.33644,21.4,44.3,46.6
6,2024-12-12 00:51:01,37.56391,-103.35443,17.6,44.4,92.3
6,2024-12-12 00:51:05,37.189674,-103.32666,29.1,42.1,68.7
6,2024-12-12 00:52:03,37.37972,-104.94732,27.7,53.7,79.9
6,2024-12-12 01:14:04,39.955334,-104.90078,26.4,66.3,64.8
6,2024-12-12 01:14:10,39.924355,-102.108154,29.1,41.1,72.7
6,2024-12-12 01:14:22,37.975548,-103.71529,23.8,66.2,96.4
6,2024-12-12 01:15:05,37.278843,-102.407326,27.9,32.2,41.2
6,2024-12-12 01:15:25,39.926086,-102.051476,22.8,67.5,71.8
6,2024-12-12 01:15:41,37.904903,-104.370026,16.5,43.4,34.9
6,2024-12-12 01:16:03,39.821545,-103.15972,29.4,31.0,90.8
6,2024-12-12 01:16:17,38.794384,-103.19277,16.2,59.8,84.5
6,2024-12-12 01:16:29,38.986683,-102.330765,17.0,39.1,94.7
6,2024-12-12 01:16:53,39.21239,-104.56581,17.4,39.1,10.1
6,2024-12-12 01:16:59,39.73373,-103.8641,19.9,45.4,64.5
6,2024-12-12 01:18:09,39.48974,-104.5145,27.8,61.7,92.0
6,2024-12-12 01:18:41,39.93103,-104.476974,26.5,51.3,40.3
6,2024-12-12 01:18:45,39.71908,-102.43317,21.6,40.1,52.4
6,2024-12-12 01:19:17,38.605034,-103.12748,18.7,53.9,87.5
6,2024-12-12 01:19:19,39.474804,-103.814896,19.2,53.2,24.4
6,2024-12-12 01:19:39,39.20509,-102.22498,24.5,64.4,79.9
6,2024-12-12 01:20:01,38.4775,-103.991394,25.3,45.3,14.3
6,2024-12-12 01:20:25,38.55371,-103.583626,16.0,63.7,78.8
6,2024-12-12 01:20:43,39.80473,-104.89656,27.4,55.7,97.4
6,2024-12-12 01:20:57,37.077263,-104.24802,18.6,64.2,47.4
6,2024-12-12 01:21:11,37.17396,-103.876564,27.4,61.0,63.2
6,2024-12-12 01:21:13,39.04564,-103.150185,28.3,64.0,6.7
6,2024-12-12 01:21:44,39.31794,-102.38847,26.8,69.6,72.7
6,2024-12-12 01:22:04,38.64014,-104.59911,26.0,67.7,63.8
6,2024-12-12 01:22:28,38.084972,-104.88132,20.8,54.1,90.1
6,2024-12-12 01:22:46,38.687637,-104.8198,18.4,37.8,29.4
6,2024-12-12 01:23:00,38.55429,-103.71377,17.4,41.7,18.3
6,2024-12-12 01:23:52,39.562805,-103.17412,24.7,50.5,52.4
6,2024-12-12 01:24:16,38.38962,-104.92138,15.4,44.5,97.6
6,2024-12-12 01:24:22,38.33726,-104.38201,22.9,50.9,59.6
6,2024-12-12 01:24:36,38.865696,-102.67848,27.4,53.5,38.9
6,2024-12-12 01:25:21,38.348186,-102.62673,26.8,51.9,81.2
6,2024-12-12 01:26:03,39.459564,-103.81409,18.3,34.9,95.1
6,2024-12-12 01:26:37,37.359364,-102.608734,15.4,64.8,89.8
6,2024-12-12 01:27:05,39.193134,-103.10289,17.4,59.6,70.7
6,2024-12-12 01:27:07,38.50732,-102.53375,27.5,34.2,88.6
6,2024-12-12 01:27:45,37.481224,-102.87435,24.4,64.8,21.0
6,2024-12-12 01:27:57,37.54351,-104.245735,29.4,49.7,87.8
6,2024-12-12 01:28:01,37.2583,-103.226906,15.9,39.8,0.1
6,2024-12-12 01:28:23,38.64769,-102.11001,25.0,55.8,51.3
6,2024-12-12 01:28:53,37.196735,-103.62071,26.9,57.2,23.5
6,2024-12-12 01:29:07,37.380596,-104.83416,24.9,38.0,85.9
6,2024-12-12 01:29:13,39.516163,-103.33377,15.6,67.9,14.8
6,2024-12-12 01:29:31,38.415348,-102.184265,25.9,34.3,66.5
6,2024-12-12 01:29:51,37.628696,-102.94307,25.1,37.2,20.2
6,2024-12-12 01:30:01,39.701077,-102.86328,28.6,67.4,41.3
6,2024-12-12 01:30:05,39.21888,-102.62589,29.8,62.5,17.9
6,2024-12-12 01:30:21,38.622776,-103.35186,28.9,42.4,60.5
6,2024-12-12 01:30:29,39.125473,-102.888695,24.7,45.3,84.9
6,2024-12-12 01:30:31,38.123966,-103.75198,21.5,54.4,16.5
6,2024-12-12 01:31:50,38.870407,-102.39838,22.1,49.1,88.5
6,2024-12-12 01:32:54,37.139584,-102.89175,15.1,33.5,3.6
6,2024-12-12 01:33:08,39.82696,-102.24179,24.3,62.4,40.5
6,2024-12-12 01:33:42,39.969154,-102.9645,23.2,33.5,57.1
6,2024-12-12 01:33:52,38.42218,-103.61551,28.0,33.7,59.1
6,2024-12-12 01:34:16,39.219776,-103.71393,17.4,47.5,61.4
6,2024-12-12 01:34:20,39.755684,-102.51416,15.3,52.8,63.1
6,2024-12-12 01:34:36,38.362225,-104.14574,24.8,46.0,77.5
6,2024-12-12 01:34:54,37.443417,-102.01805,27.7,66.2,43.6
6,2024-12-12 01:35:18,39.60244,-104.42964,20.3,31.0,56.4
6,2024-12-12 01:35:42,38.071377,-104.93657,23.1,48.4,89.3
6,2024-12-12 01:35:44,39.850586,-102.26564,24.6,34.5,33.2
6,2024-12-12 01:36:14,37.13236,-104.79732,19.8,45.3,92.2
6,2024-12-12 01:36:26,39.501457,-102.65213,18.0,64.6,17.5
6,2024-12-12 01:36:30,37.57529,-104.474396,24.1,35.5,15.4
6,2024-12-12 01:37:16,38.418457,-103.4384,22.7,35.3,37.0
6,2024-12-12 01:37:26,38.90377,-103.729935,17.5,68.5,73.7
6,2024-12-12 01:37:32,39.4673,-104.82763,19.7,33.9,25.2
6,2024-12-12 01:38:08,38.480427,-104.19179,26.4,68.5,96.4
6,2024-12-12 01:38:12,37.166943,-104.82048,27.4,64.0,20.7
6,2024-12-12 01:38:49,39.812244,-102.85415,21.0,43.6,27.0
6,2024-12-12 01:39:15,37.10429,-104.57265,26.8,46.1,68.1
6,2024-12-12 01:39:47,37.401928,-103.719,16.1,56.8,14.2
6,2024-12-12 01:39:59,38.949535,-103.16576,28.4,55.2,69.5
6,2024-12-12 01:40:29,39.09543,-102.48254,20.3,52.1,66.4
6,2024-12-12 01:40:35,39.84237,-102.92301,17.7,68.5,48.2
6,2024-12-12 01:40:43,38.232544,-103.31369,19.5,43.5,72.0
6,2024-12-12 01:40:45,39.219746,-103.300446,29.9,44.2,43.5
6,2024-12-12 01:40:57,39.092953,-104.93313,25.4,42.8,80.2
6,2024-12-12 01:41:21,37.1965,-103.60672,24.4,58.6,49.8
6,2024-12-12 01:41:27,37.143444,-104.4631,16.2,49.2,37.8
6,2024-12-12 01:41:53,39.317764,-104.67911,25.5,32.3,33.4
6,2024-12-12 01:42:01,39.762665,-103.53614,21.3,67.2,38.9
6,2024-12-12 01:42:11,38.449238,-103.028206,21.2,35.6,39.4
6,2024-12-12 01:42:25,37.124924,-102.37386,21.1,55.9,22.4
6,2024-12-12 01:43:17,39.15823,-102.26145,23.0,40.5,11.0
6,2024-12-12 01:43:33,38.483166,-104.92959,20.5,48.3,24.8
6,2024-12-12 01:43:53,37.300774,-104.2474,20.7,31.4,6.2
6,2024-12-12 01:43:59,37.899906,-103.788765,24.6,43.1,90.3
6,2024-12-12 01:44:21,37.886078,-104.79243,28.4,35.9,84.4
6,2024-12-12 01:44:39,38.47189,-103.63421,19.0,54.6,38.1
6,2024-12-12 01:44:41,37.402023,-104.56875,19.6,49.3,38.7
6,2024-12-12 01:44:52,39.2605,-102.43607,28.7,61.9,93.7
6,2024-12-12 01:45:08,39.040764,-104.024605,26.8,38.8,59.4
6,2024-12-12 01:45:52,39.131306,-102.30616,28.9,37.1,70.6
6,2024-12-12 01:46:46,38.090546,-103.517586,22.8,55.8,95.0
6,2024-12-12 01:47:06,37.435547,-104.26427,29.8,39.5,46.8
6,2024-12-12 01:47:10,38.459396,-103.47872,22.6,39.3,3.2
6,2024-12-12 01:47:16,39.30736,-104.18768,26.8,31.8,73.7
6,2024-12-12 01:47:20,37.428654,-102.73457,22.3,47.1,69.5
6,2024-12-12 01:48:12,38.685764,-102.83484,28.6,58.6,10.0
6,2024-12-12 01:48:18,39.017906,-102.2531,19.5,44.2,92.0
6,2024-12-12 01:48:22,37.884727,-103.395676,21.9,57.9,9.5
6,2024-12-12 01:48:42,37.513424,-104.33906,21.2,48.3,6.6
6,2024-12-12 01:48:44,37.251244,-103.7057,26.3,40.0,83.0
6,2024-12-12 01:48:48,37.14045,-104.77236,17.5,45.6,84.8
6,2024-12-12 01:49:40,39.522095,-102.56319,20.5,55.7,16.4
6,2024-12-12 01:50:06,38.05113,-103.162445,25.3,68.3,64.4
7,2024-12-11 23:23:22,38.622402,-104.94138,24.9,47.4,64.8
7,2024-12-11 23:24:12,38.711407,-103.19311,15.2,55.5,49.9
7,2024-12-11 23:24:32,39.916164,-103.386894,27.9,51.2,82.3
7,2024-12-11 23:25:31,38.721752,-102.63636,18.7,64.2,71.3
7,2024-12-11 23:25:45,38.168724,-104.1054,15.1,32.0,55.5
7,2024-12-11 23:26:43,39.39785,-104.3374,29.0,53.7,30.4
7,2024-12-11 23:27:17,38.28186,-102.21211,21.1,39.8,42.1
7,2024-12-11 23:27:21,39.44688,-104.54133,26.4,60.5,90.1
7,2024-12-11 23:27:23,37.6357,-104.659996,27.9,36.7,78.8
7,2024-12-11 23:27:27,38.211746,-104.64485,19.6,53.2,4.0
7,2024-12-11 23:27:45,39.88091,-102.07159,19.7,31.4,39.2
7,2024-12-11 23:28:11,39.651817,-104.96466,25.5,58.4,72.8
7,2024-12-11 23:28:19,39.956047,-103.47945,17.5,66.9,21.9
7,2024-12-11 23:28:33,38.775467,-104.233665,19.9,61.9,39.4
7,2024-12-11 23:28:43,37.640694,-104.45567,26.3,49.5,13.0
7,2024-12-11 23:28:53,37.201336,-103.28028,16.1,34.8,62.3
7,2024-12-11 23:29:41,39.701805,-102.49889,23.2,68.9,38.6
7,2024-12-11 23:29:45,37.62089,-104.22321,16.6,58.6,34.3
7,2024-12-11 23:30:17,37.122234,-104.65713,16.4,65.5,56.3
7,2024-12-11 23:35:18,39.39009,-102.78681,29.2,47.5,66.8
7,2024-12-11 23:51:02,39.57793,-103.38287,26.4,39.2,47.6
7,2024-12-11 23:51:04,38.17488,-102.52823,18.6,60.9,15.9
7,2024-12-11 23:57:28,39.200024,-103.756676,24.8,48.8,58.7
7,2024-12-11 23:58:31,37.35411,-103.76508,20.8,44.1,71.0
7,2024-12-11 23:58:51,38.424255,-103.210815,27.8,31.1,15.6
7,2024-12-11 23:59:03,39.96634,-102.35525,25.7,61.1,58.9
7,2024-12-11 23:59:13,37.70365,-104.66029,19.9,66.0,29.9
7,2024-12-11 23:59:23,39.86701,-103.02609,29.4,69.5,41.3
7,2024-12-11 23:59:45,38.122826,-103.994644,24.6,30.5,70.8
7,2024-12-11 23:59:53,39.448456,-102.86378,19.5,40.3,29.4
7,2024-12-11 23:59:57,38.379787,-102.336105,28.0,38.4,96.6
7,2024-12-12 00:00:11,37.62126,-102.80371,15.8,34.0,4.5
7,2024-12-12 00:00:23,38.325245,-102.562325,23.7,63.0,3.0
7,2024-12-12 00:00:49,37.042828,-102.605415,20.9,59.6,80.2
7,2024-12-12 00:00:59,37.391434,-103.938805,17.5,50.6,51.0
7,2024-12-12 00:01:15,38.380306,-103.42087,28.3,60.1,63.4
7,2024-12-12 00:01:19,37.006443,-103.65669,19.1,45.8,4.3
7,2024-12-12 00:01:23,39.290123,-102.343254,29.0,46.1,84.2
7,2024-12-12 00:02:25,39.494923,-104.83187,27.5,67.0,73.0
7,2024-12-12 00:02:47,38.614716,-103.29096,24.9,60.7,78.3
7,2024-12-12 00:03:47,37.602486,-103.498886,20.3,36.9,0.9
7,2024-12-12 00:04:09,39.345264,-104.57826,16.5,51.4,69.6
7,2024-12-12 00:04:11,37.290833,-102.075134,16.0,62.7,40.8
7,2024-12-12 00:04:15,37.178677,-103.97861,16.0,52.6,90.1
7,2024-12-12 00:04:17,37.777557,-103.02326,16.8,37.4,56.4
7,2024-12-12 00:04:21,39.466614,-103.3604,15.3,45.1,66.6
7,2024-12-12 00:04:40,39.919785,-102.2485,25.9,47.4,98.4
7,2024-12-12 00:04:56,37.81697,-103.16559,25.4,68.5,54.7
7,2024-12-12 00:05:04,38.291607,-103.26399,23.0,35.4,84.4
7,2024-12-12 00:05:20,39.02376,-102.39781,28.1,43.5,42.7
7,2024-12-12 00:11:53,38.23189,-104.818245,20.8,41.2,86.9
7,2024-12-12 00:12:03,38.49507,-104.54747,20.9,37.6,91.1
7,2024-12-12 00:12:05,38.672867,-104.117256,18.0,64.9,63.6
7,2024-12-12 00:12:37,39.21506,-103.99107,19.9,57.7,62.2
7,2024-12-12 00:12:59,38.96412,-104.743645,25.7,62.7,93.8
7,2024-12-12 00:13:39,38.27483,-102.459,15.9,43.5,24.8
7,2024-12-12 00:13:41,38.985386,-103.42707,21.0,60.7,38.5
7,2024-12-12 00:13:47,38.876877,-104.50262,15.8,36.2,86.9
7,2024-12-12 00:13:49,37.654957,-104.06033,25.1,49.1,12.1
7,2024-12-12 00:14:13,37.80255,-103.98245,21.9,59.1,67.7
7,2024-12-12 00:14:19,39.80907,-103.80948,18.2,61.1,42.6
7,2024-12-12 00:14:21,38.5543,-102.65266,18.3,69.1,71.5
7,2024-12-12 00:14:35,38.238083,-103.39104,21.9,53.6,93.7
7,2024-12-12 00:14:39,39.61535,-103.076126,24.2,46.9,90.6
7,2024-12-12 00:14:47,39.94146,-104.69386,15.2,67.0,55.4
7,2024-12-12 00:14:57,37.485752,-102.8347,24.1,55.1,50.7
7,2024-12-12 00:15:19,38.04885,-103.71439,25.4,55.3,72.1
7,2024-12-12 00:15:21,38.477966,-102.75393,23.6,58.8,0.6
7,2024-12-12 00:15:25,39.589123,-102.6972,18.0,42.5,51.6
7,2024-12-12 00:15:31,37.812378,-102.4056,17.6,36.3,83.9
7,2024-12-12 00:15:39,38.212803,-103.789474,28.0,66.6,61.0
7,2024-12-12 00:15:53,37.642017,-102.84668,17.8,30.4,75.5
7,2024-12-12 00:16:37,39.41389,-102.43887,18.5,50.3,20.6
7,2024-12-12 00:17:46,38.557743,-104.660126,19.8,54.4,35.3
7,2024-12-12 00:17:50,39.602055,-102.788925,16.6,63.6,67.0
7,2024-12-12 00:18:16,39.41522,-102.93702,22.0,68.3,6.3
7,2024-12-12 00:18:48,37.61524,-103.71423,19.9,39.5,56.9
7,2024-12-12 00:19:20,38.890835,-104.43222,17.8,56.4,59.5
7,2024-12-12 00:19:44,38.482475,-102.5903,17.9,42.5,49.8
7,2024-12-12 00:20:08,38.574024,-104.71875,16.1,68.5,31.2
7,2024-12-12 00:20:38,39.86987,-102.78611,15.1,44.1,77.9
7,2024-12-12 00:20:54,39.226215,-104.66314,17.4,48.1,73.0
7,2024-12-12 00:21:06,37.31644,-103.036385,26.3,31.0,22.0
7,2024-12-12 00:21:34,37.769417,-104.19627,15.4,32.4,29.8
7,2024-12-12 00:21:42,39.578472,-103.025154,23.4,55.8,37.6
7,2024-12-12 00:22:02,38.02455,-102.72495,24.3,36.7,70.7
7,2024-12-12 00:22:10,37.452374,-104.52107,22.5,54.9,17.7
7,2024-12-12 00:22:22,37.045654,-103.50605,16.8,54.8,40.6
7,2024-12-12 00:22:32,39.410175,-103.52801,24.0,61.4,27.7
7,2024-12-12 00:22:36,38.67313,-103.416275,25.8,36.8,41.1
7,2024-12-12 00:22:38,39.546814,-102.047325,17.4,38.7,78.8
7,2024-12-12 00:23:00,38.35346,-104.7838,18.3,50.0,61.5
7,2024-12-12 00:23:02,37.89085,-102.69819,26.2,40.5,44.1
7,2024-12-12 00:23:06,38.09365,-103.72864,21.0,33.3,14.0
7,2024-12-12 00:24:30,39.91297,-102.49488,20.3,51.2,52.9
7,2024-12-12 00:24:47,39.913776,-102.1042,15.9,46.3,78.2
7,2024-12-12 00:24:49,37.87628,-104.36379,15.4,38.1,79.5
7,2024-12-12 00:25:01,39.41565,-102.545654,27.5,45.5,62.3
7,2024-12-12 00:26:07,38.71762,-103.31745,16.2,54.5,2.1
7,2024-12-12 00:26:09,38.799026,-102.60939,24.4,38.4,96.1
7,2024-12-12 00:26:17,37.976692,-103.81053,18.9,52.3,39.0
7,2024-12-12 00:26:21,39.59586,-104.08646,22.5,61.8,35.5
7,2024-12-12 00:26:35,37.17805,-104.07678,28.3,43.1,86.1
7,2024-12-12 00:26:37,37.184532,-102.763885,25.4,42.0,39.2
7,2024-12-12 00:27:03,39.140236,-103.41682,27.4,67.9,92.8
7,2024-12-12 00:27:55,38.92464,-104.33067,18.5,57.0,7.6
7,2024-12-12 00:29:17,38.522488,-102.24697,25.4,34.8,27.0
7,2024-12-12 00:29:33,39.95563,-102.37813,16.3,66.8,25.2
7,2024-12-12 00:29:57,37.66345,-104.54122,16.1,32.5,78.6
7,2024-12-12 00:30:21,37.139084,-103.2737,15.5,42.3,72.6
7,2024-12-12 00:30:25,38.81534,-102.54225,21.0,62.8,23.1
7,2024-12-12 00:30:53,37.76829,-102.98162,17.8,62.7,41.1
7,2024-12-12 00:31:16,38.707497,-104.0821,27.5,45.0,50.7
7,2024-12-12 00:32:00,38.13289,-104.22258,19.7,46.0,33.0
7,2024-12-12 00:32:10,37.70387,-104.827705,23.0,64.9,10.2
7,2024-12-12 00:32:14,39.860924,-103.35931,28.0,41.6,65.6
7,2024-12-12 00:32:48,39.90011,-102.630875,17.1,43.6,17.8
7,2024-12-12 00:33:14,37.539543,-102.507744,16.1,46.9,70.5
7,2024-12-12 00:33:20,37.51436,-103.285645,18.4,33.6,73.0
7,2024-12-12 00:33:24,39.6226,-103.987175,23.4,49.4,93.8
7,2024-12-12 00:33:34,37.648407,-104.53727,21.7,44.7,63.3
7,2024-12-12 00:34:02,39.98051,-103.97321,17.9,45.7,66.3
7,2024-12-12 00:34:14,37.22064,-102.70153,23.3,65.2,51.6
7,2024-12-12 00:34:26,37.594048,-104.55613,15.9,63.6,19.7
7,2024-12-12 00:34:30,38.564636,-103.41974,25.7,37.8,97.3
7,2024-12-12 00:34:36,39.6001,-103.965096,23.1,31.7,70.1
7,2024-12-12 00:34:40,38.92479,-103.44274,29.4,44.8,56.0
7,2024-12-12 00:34:46,39.94116,-104.7583,19.4,46.7,43.5
7,2024-12-12 00:35:40,39.229965,-104.41987,18.7,37.1,9.1
7,2024-12-12 00:36:18,38.230793,-104.98095,16.5,44.0,55.2
7,2024-12-12 00:36:22,39.379276,-102.2664,29.5,39.2,91.7
7,2024-12-12 00:36:38,39.726334,-104.80529,15.9,32.3,95.9
7,2024-12-12 00:36:40,38.766552,-104.094284,25.4,39.8,36.6
7,2024-12-12 00:36:44,38.904697,-102.12447,18.7,34.5,37.3
7,2024-12-12 00:36:48,38.91238,-104.12548,28.4,35.8,39.1
7,2024-12-12 00:38:37,37.1892,-104.26838,29.4,68.1,2.0
7,2024-12-12 00:39:29,37.05199,-103.00782,21.8,59.7,94.9
7,2024-12-12 00:39:39,38.79602,-104.562256,27.6,52.3,16.1
7,2024-12-12 00:39:49,38.745934,-104.74616,16.4,67.4,59.2
7,2024-12-12 00:39:55,39.678913,-102.365105,18.6,38.2,93.2
7,2024-12-12 00:40:43,37.599552,-104.0125,28.2,35.5,0.8
7,2024-12-12 00:40:53,37.77033,-103.479355,19.9,46.8,32.9
7,2024-12-12 00:41:19,39.27165,-104.01396,24.8,67.4,25.7
7,2024-12-12 00:41:41,39.760124,-103.39343,27.8,57.7,61.1
7,2024-12-12 00:42:17,38.74446,-103.52565,28.7,52.4,58.1
7,2024-12-12 00:42:31,37.200687,-104.496704,29.3,47.3,70.6
7,2024-12-12 00:42:52,37.541756,-103.658905,24.7,63.4,78.0
7,2024-12-12 00:43:40,39.912113,-102.097115,23.5,30.6,60.1
7,2024-12-12 00:43:52,39.469116,-103.609314,26.2,67.4,54.0
7,2024-12-12 00:43:54,37.67434,-104.79837,29.1,47.2,94.8
7,2024-12-12 00:43:56,37.412315,-102.49683,24.6,36.5,99.6
7,2024-12-12 00:44:08,38.11621,-103.901436,18.6,61.8,88.2
7,2024-12-12 00:44:24,37.9904,-103.17706,26.5,37.6,29.8
7,2024-12-12 00:44:56,39.487206,-104.45059,20.7,67.0,97.5
7,2024-12-12 00:44:58,39.394337,-103.89419,19.0,62.3,68.0
7,2024-12-12 00:46:10,39.10542,-104.968895,21.4,47.6,1.4
7,2024-12-12 00:48:24,39.750175,-102.58078,18.3,31.4,59.4
7,2024-12-12 00:48:54,38.608337,-104.85766,20.3,43.3,62.2
7,2024-12-12 00:49:59,37.77206,-102.73392,18.0,38.9,88.3
7,2024-12-12 00:50:39,38.71655,-104.36422,24.7,56.2,67.6
7,2024-12-12 00:50:45,39.347366,-103.048035,22.6,34.0,91.9
