Sensor_ID,Timestamp,Latitude,Longitude,Temperature,Humidity,Speed
8,2024-12-12 01:35:36,38.880623,-102.21726,24.7,60.9,88.9
8,2024-12-12 01:35:56,37.99343,-102.60611,23.0,60.1,47.1
8,2024-12-12 01:36:18,37.745167,-103.6522,28.0,67.9,42.9
8,2024-12-12 01:36:40,38.30778,-103.08127,28.0,68.6,0.2
8,2024-12-12 01:37:10,37.62648,-103.96213,24.3,36.3,36.9
8,2024-12-12 01:37:54,39.339657,-103.18819,20.2,38.8,24.9
8,2024-12-12 01:38:27,38.018353,-102.04432,30.0,55.0,24.0
8,2024-12-12 01:38:37,37.53785,-104.79038,16.0,51.7,42.8
8,2024-12-12 01:38:45,38.824703,-103.67566,23.8,54.3,32.0
8,2024-12-12 01:38:47,38.879044,-102.67106,18.4,43.8,40.7
8,2024-12-12 01:39:01,39.981903,-104.764915,24.1,55.9,61.1
8,2024-12-12 01:39:19,37.20908,-102.76065,26.3,58.9,38.6
8,2024-12-12 01:39:55,38.21749,-103.89255,28.1,45.3,4.4
8,2024-12-12 01:40:09,39.61152,-103.29538,21.4,50.4,68.0
8,2024-12-12 01:40:21,39.85416,-103.86163,19.0,43.6,30.8
8,2024-12-12 01:40:41,38.55126,-103.48993,21.0,65.0,12.2
8,2024-12-12 01:41:31,39.531044,-102.49762,17.1,49.1,52.1
8,2024-12-12 01:42:27,37.60848,-103.00396,24.0,50.8,28.0
8,2024-12-12 01:42:35,37.392826,-103.47736,24.2,34.4,63.7
8,2024-12-12 01:42:57,37.98991,-103.50357,29.3,44.9,12.5
8,2024-12-12 01:43:25,38.669712,-104.09053,25.6,54.7,56.1
8,2024-12-12 01:43:47,39.14733,-104.751495,20.8,47.9,18.0
8,2024-12-12 01:43:51,39.984238,-102.1591,27.1,31.1,50.8
8,2024-12-12 01:44:15,37.065884,-104.00864,18.3,38.4,53.7
8,2024-12-12 01:45:12,39.443035,-104.32454,15.5,63.3,23.4
8,2024-12-12 01:45:18,39.15504,-103.47824,20.1,62.5,14.8
8,2024-12-12 01:45:50,37.658337,-102.01247,19.3,60.8,59.9
8,2024-12-12 01:46:48,38.64205,-102.2027,19.8,30.9,34.9
8,2024-12-12 01:46:54,37.844986,-103.07809,20.7,48.8,55.6
8,2024-12-12 01:47:26,39.75572,-102.14683,15.5,36.0,35.0
8,2024-12-12 01:47:54,39.45447,-104.84437,23.6,64.4,94.8
8,2024-12-12 01:47:58,39.163223,-102.88078,26.2,51.1,46.2
8,2024-12-12 01:48:02,39.363895,-102.00966,22.7,46.2,64.6
8,2024-12-12 01:48:08,39.432945,-102.25265,15.3,41.4,21.1
8,2024-12-12 01:48:20,39.068844,-104.735954,22.1,35.7,75.7
8,2024-12-12 01:49:54,37.945805,-102.88432,15.2,34.4,50.7
8,2024-12-12 01:50:08,39.42574,-103.89486,15.7,65.6,68.0
8,2024-12-12 01:50:20,37.605843,-104.485695,29.7,46.9,28.6
8,2024-12-12 01:50:24,37.272884,-102.01487,15.4,65.4,6.8
8,2024-12-12 01:50:28,38.69545,-102.38396,23.2,55.5,93.0
8,2024-12-12 01:50:30,37.9355,-102.976494,28.2,63.9,84.2
8,2024-12-12 01:50:36,38.987827,-103.61577,16.4,35.1,57.7
8,2024-12-12 01:50:56,38.485973,-103.30423,28.6,67.6,37.5
8,2024-12-12 01:51:00,39.55528,-103.43624,18.8,68.3,25.6
8,2024-12-12 01:51:02,37.90555,-103.70205,27.2,67.2,28.3
8,2024-12-12 01:51:08,38.19858,-104.78219,24.9,37.8,26.1
9,2024-12-11 23:21:56,38.378376,-104.26635,18.8,61.9,77.2
9,2024-12-11 23:22:38,38.87095,-104.87438,16.9,53.1,3.1
9,2024-12-11 23:23:02,39.97902,-104.493835,21.4,32.0,35.3
9,2024-12-11 23:23:08,37.54104,-103.62873,23.4,67.3,85.8
9,2024-12-11 23:23:28,39.332638,-102.70004,21.2,42.6,85.8
9,2024-12-11 23:23:38,38.07377,-104.507195,23.0,37.9,21.4
9,2024-12-11 23:23:42,39.250156,-104.27542,20.5,66.8,39.4
9,2024-12-11 23:24:08,37.5611,-103.84846,20.6,56.5,0.7
9,2024-12-11 23:25:01,37.982685,-102.36386,24.2,60.4,8.8
9,2024-12-11 23:25:03,37.644085,-103.21066,28.9,40.7,66.7
9,2024-12-11 23:26:39,39.889893,-102.99851,27.8,64.0,73.6
9,2024-12-11 23:26:47,37.542557,-104.44183,28.1,47.5,51.2
9,2024-12-11 23:26:51,38.313335,-104.27049,27.6,48.0,45.1
9,2024-12-11 23:26:57,37.70122,-103.08537,26.7,57.7,1.5
9,2024-12-11 23:27:01,38.201805,-102.20655,15.9,43.8,19.5
9,2024-12-11 23:28:09,39.402542,-103.23046,23.6,53.3,69.0
9,2024-12-11 23:28:13,37.178284,-102.572754,15.2,45.2,8.3
9,2024-12-11 23:28:21,37.391335,-104.58997,20.5,39.0,82.1
9,2024-12-11 23:28:31,38.616276,-104.59055,22.1,37.8,93.4
9,2024-12-11 23:28:35,39.737564,-103.538155,22.8,65.7,57.4
9,2024-12-11 23:29:19,38.304893,-102.32332,16.8,31.7,30.3
9,2024-12-11 23:29:27,39.051918,-104.956604,26.0,69.0,76.1
9,2024-12-11 23:30:13,37.961956,-104.34553,24.7,42.7,67.1
9,2024-12-11 23:35:14,37.668346,-104.4761,17.3,66.5,36.3
9,2024-12-11 23:57:24,39.857243,-102.31201,29.2,39.4,89.3
9,2024-12-11 23:57:30,37.08958,-103.608406,18.9,57.0,72.1
9,2024-12-11 23:58:01,37.52172,-103.09748,19.9,42.2,84.6
9,2024-12-11 23:58:11,38.730015,-103.19453,23.2,34.8,34.3
9,2024-12-11 23:58:19,37.46133,-102.11747,22.3,54.0,90.7
9,2024-12-11 23:58:41,39.66229,-104.05579,15.2,43.6,94.6
9,2024-12-11 23:59:31,37.832745,-103.53718,20.5,33.3,54.0
9,2024-12-11 23:59:33,39.372284,-104.35866,25.2,54.4,43.8
9,2024-12-12 00:00:17,38.44921,-104.70266,15.9,63.3,80.7
9,2024-12-12 00:00:29,38.542065,-102.04833,29.3,55.3,57.1
9,2024-12-12 00:01:33,38.03892,-103.79543,15.7,51.7,68.4
9,2024-12-12 00:02:29,38.415928,-103.869446,25.4,36.8,43.3
9,2024-12-12 00:02:31,38.153435,-104.36755,25.4,30.4,41.6
9,2024-12-12 00:02:51,38.435543,-104.99649,19.3,55.6,9.2
9,2024-12-12 00:03:57,37.028633,-103.481346,26.1,32.9,30.8
9,2024-12-12 00:04:05,39.939404,-103.048904,21.9,48.3,97.4
9,2024-12-12 00:04:46,39.305138,-104.64841,28.2,59.0,35.4
9,2024-12-12 00:04:50,37.58579,-104.126434,24.0,60.8,99.9
9,2024-12-12 00:05:14,37.009064,-102.76119,27.5,52.7,84.8
9,2024-12-12 00:11:27,39.96462,-102.75821,25.9,39.0,20.6
9,2024-12-12 00:11:39,38.762646,-104.72063,28.2,41.9,27.9
9,2024-12-12 00:12:01,38.32122,-103.58394,28.2,69.8,33.9
9,2024-12-12 00:12:25,39.362133,-103.99124,15.5,46.3,27.4
9,2024-12-12 00:12:29,37.823036,-104.94441,20.2,58.2,75.4
9,2024-12-12 00:12:41,38.19035,-102.64717,29.9,59.3,5.2
9,2024-12-12 00:12:43,37.444077,-102.85252,16.1,30.6,70.1
9,2024-12-12 00:13:03,37.869835,-103.902626,15.7,34.3,99.6
9,2024-12-12 00:13:09,39.255093,-103.74019,20.7,38.8,82.5
9,2024-12-12 00:13:21,37.04372,-103.94943,27.6,49.5,26.6
9,2024-12-12 00:14:05,39.117687,-104.47104,16.8,61.9,37.1
9,2024-12-12 00:14:27,37.75774,-102.90366,21.6,48.3,74.8
9,2024-12-12 00:14:29,37.953632,-102.80416,17.5,35.4,7.8
9,2024-12-12 00:15:11,39.619495,-104.785255,16.1,55.5,76.7
9,2024-12-12 00:15:33,37.58934,-102.70021,18.4,45.4,96.6
9,2024-12-12 00:15:35,39.380333,-102.683525,20.9,34.7,20.9
9,2024-12-12 00:16:01,38.095364,-103.4884,17.5,53.6,34.0
9,2024-12-12 00:16:15,38.320534,-104.99327,20.5,41.8,86.4
9,2024-12-12 00:16:25,38.148815,-104.149605,26.0,68.1,97.3
9,2024-12-12 00:16:35,38.485237,-102.221664,21.3,42.8,94.7
9,2024-12-12 00:16:41,37.950962,-102.57355,27.7,39.0,40.1
9,2024-12-12 00:16:45,39.59805,-102.91869,20.4,35.9,44.9
9,2024-12-12 00:17:11,39.95928,-102.77675,24.8,39.9,94.4
9,2024-12-12 00:17:37,39.319904,-103.91812,22.1,67.6,97.7
9,2024-12-12 00:17:44,39.446716,-102.51549,29.2,57.2,68.8
9,2024-12-12 00:18:04,37.091354,-102.82031,22.5,48.7,64.0
9,2024-12-12 00:18:06,39.080486,-103.8104,26.0,58.7,21.2
9,2024-12-12 00:18:18,38.3473,-103.47244,21.9,40.8,46.5
9,2024-12-12 00:18:20,39.38258,-102.054276,24.0,45.2,21.2
9,2024-12-12 00:18:28,39.64659,-102.86053,18.9,44.7,78.4
9,2024-12-12 00:18:36,37.691933,-104.61272,17.3,59.1,81.7
9,2024-12-12 00:18:44,39.940376,-104.977,29.1,49.7,11.9
9,2024-12-12 00:18:56,39.242847,-103.297,16.8,40.2,42.2
9,2024-12-12 00:19:04,38.875366,-102.951996,20.7,37.5,42.5
9,2024-12-12 00:19:28,38.595043,-104.67104,27.1,31.6,82.7
9,2024-12-12 00:20:04,38.46892,-102.38393,27.6,60.2,17.8
9,2024-12-12 00:20:14,37.61433,-104.65777,18.0,37.0,15.0
9,2024-12-12 00:20:24,38.33809,-104.991005,27.8,60.3,28.7
9,2024-12-12 00:20:58,39.771626,-103.2622,28.7,62.9,38.8
9,2024-12-12 00:21:16,37.044907,-102.368965,18.8,58.8,50.8
9,2024-12-12 00:21:22,37.691147,-104.93708,16.4,36.2,3.3
9,2024-12-12 00:21:36,37.674553,-102.37308,15.9,60.5,78.5
9,2024-12-12 00:22:12,38.287205,-103.01654,22.4,60.0,86.4
9,2024-12-12 00:22:16,39.159164,-104.26432,18.6,69.3,17.0
9,2024-12-12 00:22:44,38.04051,-102.351265,16.2,63.5,85.5
9,2024-12-12 00:23:18,37.210346,-104.02556,20.1,40.7,97.0
9,2024-12-12 00:23:22,38.73247,-104.898094,27.3,44.3,54.8
9,2024-12-12 00:23:38,39.580746,-102.63288,22.8,35.7,48.1
9,2024-12-12 00:23:40,39.062355,-102.36942,26.1,63.0,46.3
9,2024-12-12 00:24:00,37.688354,-103.87383,19.4,54.1,80.3
9,2024-12-12 00:24:53,37.756386,-102.08108,20.7,53.6,21.9
9,2024-12-12 00:24:59,38.473877,-103.4253,25.4,54.4,94.5
9,2024-12-12 00:25:11,37.80508,-104.97797,19.4,41.2,68.4
9,2024-12-12 00:27:15,38.633606,-103.99912,20.9,37.1,54.8
9,2024-12-12 00:27:21,37.392635,-103.3819,24.6,61.5,72.0
9,2024-12-12 00:27:31,37.886402,-103.51598,26.8,39.0,92.3
9,2024-12-12 00:27:33,37.93929,-104.02761,22.3,42.0,77.3
9,2024-12-12 00:27:47,37.263542,-103.66073,18.3,68.2,43.6
9,2024-12-12 00:28:11,37.73795,-102.59278,22.5,47.6,1.3
9,2024-12-12 00:28:21,37.864887,-103.997604,24.7,42.5,28.7
9,2024-12-12 00:28:43,37.04793,-103.728165,22.5,56.9,5.2
9,2024-12-12 00:29:45,37.883045,-102.30716,18.1,40.8,48.9
9,2024-12-12 00:30:17,38.232597,-103.44,25.2,58.4,33.0
9,2024-12-12 00:30:29,39.5713,-104.49009,25.1,61.6,3.6
9,2024-12-12 00:30:55,39.701508,-104.16981,28.4,53.2,8.7
9,2024-12-12 00:30:57,39.700443,-104.51763,25.9,57.2,21.9
9,2024-12-12 00:30:59,39.730614,-103.11797,22.3,45.1,85.2
9,2024-12-12 00:31:10,37.892895,-103.174126,17.7,55.1,48.9
9,2024-12-12 00:31:56,39.125908,-104.52531,25.3,44.1,95.8
9,2024-12-12 00:32:12,38.017303,-102.49024,24.3,30.5,6.5
9,2024-12-12 00:32:58,39.769817,-103.7533,24.6,68.0,93.6
9,2024-12-12 00:34:16,37.126637,-104.21884,15.9,30.0,66.7
9,2024-12-12 00:34:22,37.14902,-102.15189,25.8,66.9,42.2
9,2024-12-12 00:35:52,37.995377,-102.71822,26.2,50.2,54.8
9,2024-12-12 00:36:16,37.24718,-102.07423,25.6,53.7,23.6
9,2024-12-12 00:36:34,39.10566,-103.826126,23.6,59.8,60.8
9,2024-12-12 00:36:46,37.489326,-104.90082,25.4,68.4,35.2
9,2024-12-12 00:36:52,38.258694,-103.03853,17.4,68.1,51.5
9,2024-12-12 00:36:56,37.683044,-103.57907,15.8,50.6,99.8
9,2024-12-12 00:37:39,37.234936,-103.007965,19.3,50.7,90.2
9,2024-12-12 00:37:51,39.91949,-103.56104,19.4,52.7,78.1
9,2024-12-12 00:38:03,37.127308,-104.559204,23.2,47.4,51.2
9,2024-12-12 00:38:11,39.17555,-103.118706,24.5,33.6,53.5
9,2024-12-12 00:38:13,38.12276,-103.69064,23.1,67.7,21.2
9,2024-12-12 00:39:11,38.3063,-104.288414,27.2,41.4,51.3
9,2024-12-12 00:39:15,39.848297,-102.01944,26.1,36.5,10.2
9,2024-12-12 00:39:19,37.856693,-103.40987,29.2,46.3,99.6
9,2024-12-12 00:39:25,38.886387,-102.31073,15.6,51.7,66.7
9,2024-12-12 00:39:45,39.02877,-102.197685,29.2,63.8,24.5
9,2024-12-12 00:40:09,39.249435,-104.95959,27.9,59.2,84.1
9,2024-12-12 00:41:13,38.47273,-104.14592,18.5,35.8,19.3
9,2024-12-12 00:41:15,39.203854,-104.5197,22.5,39.8,13.2
9,2024-12-12 00:41:49,38.243744,-103.915955,15.9,35.9,67.7
9,2024-12-12 00:42:03,37.11313,-104.324196,15.2,39.8,80.4
9,2024-12-12 00:42:11,37.78305,-103.43624,19.5,43.1,23.4
9,2024-12-12 00:42:27,38.089165,-102.33853,29.6,43.5,54.6
9,2024-12-12 00:42:37,39.339687,-103.35763,26.7,68.5,90.4
9,2024-12-12 00:43:08,38.602276,-102.94992,25.9,62.1,71.1
9,2024-12-12 00:43:58,38.413113,-104.41531,23.5,38.5,66.1
9,2024-12-12 00:44:00,38.051586,-104.84739,24.4,59.9,37.2
9,2024-12-12 00:44:26,37.916603,-104.64514,22.6,34.9,90.3
9,2024-12-12 00:44:34,37.893303,-103.89452,17.5,34.3,25.9
9,2024-12-12 00:44:36,37.75227,-103.10596,23.3,62.3,17.0
9,2024-12-12 00:45:00,38.650337,-104.68241,29.4,40.7,48.7
9,2024-12-12 00:45:02,37.526196,-103.886925,26.1,63.8,45.7
9,2024-12-12 00:45:24,39.051044,-104.646996,27.0,63.4,82.6
9,2024-12-12 00:45:30,39.428963,-104.058014,22.5,55.0,48.5
9,2024-12-12 00:45:42,37.34467,-103.52417,24.1,67.8,6.6
9,2024-12-12 00:45:44,37.928097,-103.42701,15.5,52.0,27.4
9,2024-12-12 00:45:48,39.30312,-103.72717,20.7,52.0,70.5
9,2024-12-12 00:46:00,39.399616,-104.41148,17.5,49.0,34.9
9,2024-12-12 00:46:22,37.88607,-104.18407,29.1,56.9,9.5
9,2024-12-12 00:46:34,39.71715,-103.63218,22.4,32.0,98.4
9,2024-12-12 00:46:40,37.6536,-102.989876,15.1,31.8,8.4
9,2024-12-12 00:46:48,38.899185,-103.59683,18.6,68.8,78.4
9,2024-12-12 00:47:34,37.593357,-104.24638,23.7,45.4,27.6
9,2024-12-12 00:47:40,37.971756,-102.66886,22.2,31.9,44.6
9,2024-12-12 00:47:48,37.781467,-104.781685,29.3,67.3,70.4
9,2024-12-12 00:47:50,37.995377,-104.3188,27.4,32.8,2.1
9,2024-12-12 00:48:36,37.468643,-103.22511,21.1,43.2,39.6
9,2024-12-12 00:49:02,39.009777,-102.23034,24.4,50.4,36.3
9,2024-12-12 00:49:12,39.905346,-104.36699,16.9,69.9,15.8
9,2024-12-12 00:50:05,39.807636,-104.71357,29.6,62.1,30.5
9,2024-12-12 00:51:23,38.597736,-104.59651,17.0,67.3,98.3
9,2024-12-12 00:51:39,38.44875,-102.625626,15.6,63.7,53.0
9,2024-12-12 00:52:01,38.85303,-103.42386,27.2,33.9,76.1
9,2024-12-12 00:52:21,39.766712,-102.29298,18.2,39.7,11.8
9,2024-12-12 00:52:25,37.90527,-103.33905,18.0,42.9,90.9
9,2024-12-12 00:52:43,37.413067,-102.71145,27.8,41.3,23.3
9,2024-12-12 01:13:56,38.327652,-102.01652,18.1,49.3,12.7
9,2024-12-12 01:14:40,37.244747,-103.35692,28.7,58.8,72.8
9,2024-12-12 01:14:58,39.207047,-103.9967,27.2,69.5,28.1
9,2024-12-12 01:15:07,38.876965,-102.7738,18.6,51.0,13.3
9,2024-12-12 01:15:09,39.07553,-102.00434,22.2,55.6,39.7
9,2024-12-12 01:15:19,39.104717,-103.10664,18.4,31.7,2.0
9,2024-12-12 01:15:57,38.855957,-102.35065,24.9,46.1,23.8
9,2024-12-12 01:16:33,39.327145,-103.82964,24.6,69.1,36.1
9,2024-12-12 01:16:37,39.405075,-104.55756,16.5,38.8,96.2
9,2024-12-12 01:16:47,38.49376,-104.49316,29.2,44.7,47.3
9,2024-12-12 01:16:55,37.503113,-103.44896,24.5,61.8,57.4
9,2024-12-12 01:17:35,37.22508,-104.86914,25.1,33.8,88.0
9,2024-12-12 01:17:51,37.272053,-104.88751,25.0,44.9,55.9
9,2024-12-12 01:18:01,38.64079,-102.45667,16.4,66.8,92.6
9,2024-12-12 01:18:15,38.90345,-102.14414,16.3,40.5,62.1
9,2024-12-12 01:18:29,38.98461,-102.499596,17.6,61.1,91.8
9,2024-12-12 01:19:13,39.677715,-102.0593,16.5,34.3,72.3
9,2024-12-12 01:20:13,38.750328,-103.02212,16.7,50.4,15.8
9,2024-12-12 01:21:56,38.899666,-103.88032,23.1,53.1,42.0
9,2024-12-12 01:22:02,38.46104,-102.18028,18.3,68.7,25.3
9,2024-12-12 01:22:08,38.07837,-102.63133,17.2,46.2,9.0
9,2024-12-12 01:22:34,38.038025,-102.12316,18.3,36.0,96.6
9,2024-12-12 01:23:02,38.577854,-102.82212,16.1,44.2,8.5
9,2024-12-12 01:23:06,39.44322,-104.20898,15.5,57.8,24.1
9,2024-12-12 01:23:46,37.201897,-102.20988,16.5,52.4,22.4
9,2024-12-12 01:23:50,37.96272,-102.45836,22.2,47.2,30.4
9,2024-12-12 01:24:02,38.97707,-102.934044,28.2,48.4,23.2
9,2024-12-12 01:25:27,38.7959,-104.75752,26.2,65.7,86.8
9,2024-12-12 01:25:31,38.56204,-103.24188,25.9,44.9,47.8
9,2024-12-12 01:25:55,38.58779,-102.71437,17.4,47.1,8.6
9,2024-12-12 01:25:57,39.3923,-102.26848,26.6,37.0,34.5
9,2024-12-12 01:26:53,39.54768,-103.0528,24.1,55.3,32.4
9,2024-12-12 01:27:29,39.065056,-103.91637,15.5,54.4,77.1
9,2024-12-12 01:27:51,38.022255,-103.275894,24.6,46.5,8.3
9,2024-12-12 01:28:55,38.13141,-103.74391,18.5,65.5,61.3
9,2024-12-12 01:29:11,39.574337,-104.84229,15.0,48.0,67.4
9,2024-12-12 01:29:41,37.323074,-102.45632,25.4,60.2,27.2
9,2024-12-12 01:29:55,37.242527,-104.04526,17.9,40.9,13.1
9,2024-12-12 01:30:03,39.378613,-104.71669,21.4,59.8,63.7
9,2024-12-12 01:30:19,39.34813,-104.37342,16.2,35.8,74.6
9,2024-12-12 01:30:39,39.247272,-103.40633,22.9,41.7,84.8
9,2024-12-12 01:30:41,37.33891,-103.998,21.1,30.1,68.6
9,2024-12-12 01:30:43,38.252647,-104.61253,29.9,52.9,61.7
9,2024-12-12 01:30:47,39.581894,-104.19099,29.8,30.1,59.2
9,2024-12-12 01:31:01,39.19884,-102.53342,24.5,66.6,52.3
9,2024-12-12 01:31:28,38.38489,-102.72311,17.1,48.8,50.1
9,2024-12-12 01:31:46,39.449375,-104.73588,17.3,44.1,41.9
9,2024-12-12 01:31:54,39.271923,-104.540054,23.4,52.4,12.5
9,2024-12-12 01:32:02,37.13127,-104.26443,19.3,33.8,26.7
9,2024-12-12 01:32:06,39.926258,-103.9308,17.9,44.0,89.5
9,2024-12-12 01:33:00,38.877754,-104.20442,17.3,52.0,21.4
9,2024-12-12 01:33:24,37.185017,-104.95361,25.2,40.2,64.5
9,2024-12-12 01:34:00,38.656685,-102.57172,28.6,37.1,39.9
9,2024-12-12 01:34:04,37.1277,-103.45686,27.6,39.5,73.0
9,2024-12-12 01:35:10,37.97923,-103.32639,26.5,58.9,30.0
9,2024-12-12 01:35:20,39.90798,-103.19822,27.7,54.5,77.6
9,2024-12-12 01:35:46,37.14812,-104.80641,27.9,30.9,85.0
9,2024-12-12 01:36:20,39.00067,-104.37925,23.8,34.2,20.6
9,2024-12-12 01:36:38,39.456562,-102.76081,18.4,61.9,64.3
9,2024-12-12 01:37:00,37.44907,-104.07204,27.5,36.8,98.5
9,2024-12-12 01:37:08,39.963734,-104.094894,27.3,46.9,94.4
9,2024-12-12 01:37:40,37.967175,-103.32083,17.2,53.2,26.9
9,2024-12-12 01:39:05,39.681602,-104.22609,26.8,67.8,65.1
9,2024-12-12 01:39:07,38.34229,-102.49593,20.2,38.7,34.9
9,2024-12-12 01:39:29,37.345066,-102.21026,29.4,42.8,37.1
9,2024-12-12 01:39:39,38.882465,-102.3702,19.2,60.4,62.1
9,2024-12-12 01:39:49,37.35716,-102.31555,18.8,31.6,88.0
9,2024-12-12 01:39:51,39.588306,-104.57178,26.0,58.7,82.0
9,2024-12-12 01:40:33,38.072067,-103.76528,16.9,64.1,47.7
9,2024-12-12 01:40:49,37.455086,-102.82576,19.0,33.0,15.3
9,2024-12-12 01:40:51,39.955143,-102.55994,25.8,38.6,70.0
9,2024-12-12 01:40:55,38.038,-102.44598,28.5,42.7,37.4
9,2024-12-12 01:41:05,39.280144,-102.538795,15.1,40.6,25.0
9,2024-12-12 01:41:07,37.26449,-104.1813,20.8,33.9,74.0
9,2024-12-12 01:41:13,38.28378,-104.12892,19.2,58.2,64.1
9,2024-12-12 01:41:15,37.667484,-104.10935,17.3,56.1,38.2
9,2024-12-12 01:41:19,37.455276,-104.71956,18.2,65.9,23.8
9,2024-12-12 01:42:03,38.18613,-104.03277,24.1,60.4,33.9
9,2024-12-12 01:42:13,39.310596,-104.9105,18.6,67.5,79.7
9,2024-12-12 01:42:29,37.744614,-103.45552,18.4,51.0,91.7
9,2024-12-12 01:42:33,39.594032,-102.55742,21.4,68.1,31.6
9,2024-12-12 01:42:43,39.47414,-102.38976,16.2,49.8,99.3
9,2024-12-12 01:42:45,39.735157,-104.62791,25.5,30.5,57.5
9,2024-12-12 01:42:59,38.451138,-103.47541,25.0,33.0,6.6
9,2024-12-12 01:43:03,37.27898,-104.950005,22.9,44.2,98.8
9,2024-12-12 01:43:21,37.293785,-102.25119,25.8,57.9,30.1
9,2024-12-12 01:43:27,39.94302,-102.941826,18.2,58.3,74.2
9,2024-12-12 01:43:49,39.98103,-102.91892,24.3,56.0,91.6
9,2024-12-12 01:44:11,38.703194,-102.80061,26.5,67.6,93.0
9,2024-12-12 01:44:31,37.07575,-104.9173,27.5,48.2,28.8
9,2024-12-12 01:44:54,38.333115,-102.38242,20.5,62.8,37.8
9,2024-12-12 01:46:14,37.446712,-103.36332,21.8,65.3,16.2
9,2024-12-12 01:46:38,38.839184,-103.38897,19.4,52.5,60.0
9,2024-12-12 01:46:42,37.698013,-102.965004,19.5,47.9,19.3
9,2024-12-12 01:46:44,37.404163,-102.99065,28.6,62.0,80.8
9,2024-12-12 01:46:52,37.232086,-103.938065,20.9,69.2,46.4
9,2024-12-12 01:46:56,38.766506,-102.00295,19.7,33.9,54.3
9,2024-12-12 01:47:14,38.507904,-104.48795,29.3,36.8,58.8
9,2024-12-12 01:47:46,37.569115,-103.211044,28.8,36.6,39.6
9,2024-12-12 01:47:56,39.409283,-103.55242,23.7,52.3,85.2
9,2024-12-12 01:48:24,38.93142,-103.80277,26.4,64.6,16.1
9,2024-12-12 01:48:28,38.10013,-103.9822,16.3,59.0,80.8
9,2024-12-12 01:48:30,39.46755,-102.840645,18.6,69.0,7.2
9,2024-12-12 01:48:34,37.386658,-102.60801,19.8,54.5,99.2
9,2024-12-12 01:49:02,37.028984,-104.521095,19.2,38.3,41.7
9,2024-12-12 01:49:24,39.290024,-104.489494,29.2,62.4,46.4
9,2024-12-12 01:49:46,37.737595,-103.74267,19.5,52.6,9.6
9,2024-12-12 01:50:18,39.745964,-103.462944,29.4,40.7,33.6
9,2024-12-12 01:50:32,39.92101,-102.24647,25.5,57.4,24.8
9,2024-12-12 01:50:46,38.704643,-102.321205,19.1,68.1,60.3
9,2024-12-12 01:50:50,37.336697,-103.671,20.3,39.1,49.8
9,2024-12-12 01:51:14,37.928642,-104.440056,23.7,32.0,38.3
